index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Macon,Ideal,1399,152,365,82,0,599,49,134,21,0,204,803,
1,Macon,Oglethorpe,1294,92,399,86,0,577,32,113,22,0,167,744,
2,Macon,Marshallville,1344,233,290,119,0,642,57,84,30,0,171,813,
3,Macon,Montezuma #4,1597,128,417,178,0,723,37,140,41,0,218,941,
4,Macon,Montezuma #5,1357,118,299,148,0,565,43,100,28,0,171,736,
