index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,White,Blue Creek,2352,327,664,280,0,1271,102,227,103,0,432,1703,
1,White,Blue Ridge,929,133,210,106,0,449,50,72,43,0,165,614,
2,White,Helen,609,98,127,66,0,291,35,42,18,0,95,386,
3,White,Mossy Creek,3164,482,810,262,0,1554,171,305,113,0,589,2143,
4,White,Mt Yonah,4468,444,1263,415,2,2124,138,468,216,0,822,2946,
5,White,Nacoochee,1552,197,456,256,1,910,57,128,79,0,264,1174,
6,White,Robertstown,407,88,90,27,0,205,31,35,20,0,86,291,
7,White,Shoal Creek,2538,344,593,209,0,1146,123,213,82,0,418,1564,
8,White,Tesnatee,1231,150,346,128,0,624,67,123,60,0,250,874,
9,White,Town Creek,1593,245,400,155,1,801,87,153,46,0,286,1087,
10,White,White Creek,1779,262,438,140,0,840,114,180,76,0,370,1210,
