index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,White,Blue Creek,2352,1,2,1,0,4,1,3,1,0,5,241,459,150,0,850,2,1,0,0,3,5,13,2,0,20,0,3,2,0,5,7,12,0,0,19,7,15,18,0,40,0,2,5,0,7,5,6,0,0,11,2,6,1,0,9,6,9,16,0,31,138,276,86,0,500,0,2,0,0,2,5,6,3,0,14,2,1,2,0,5,0,0,1,0,1,4,4,2,0,10,17,107,113,0,237,0,2,0,0,2,1775,
1,White,Blue Ridge,929,1,1,0,0,2,0,0,0,0,0,97,155,62,1,315,1,1,0,0,2,3,3,1,0,7,0,1,1,0,2,7,2,1,0,10,2,3,1,0,6,0,0,0,0,0,2,3,1,0,6,1,1,3,0,5,2,4,1,0,7,58,97,53,0,208,0,1,0,0,1,2,0,2,0,4,1,1,3,0,5,0,0,0,0,0,1,0,0,0,1,7,23,29,0,59,1,0,0,0,1,641,
2,White,Helen,609,0,0,0,0,0,1,0,0,0,1,66,86,35,0,187,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,2,2,0,0,4,5,3,8,0,16,2,1,0,0,3,0,2,1,0,3,1,0,0,0,1,0,5,2,0,7,48,38,14,0,100,0,0,0,0,0,3,0,0,0,3,0,1,0,0,1,1,0,0,0,1,0,4,1,0,5,10,38,26,0,74,0,2,0,0,2,412,
3,White,Mossy Creek,3164,2,0,1,0,3,3,2,2,0,7,379,673,181,0,1233,0,1,1,0,2,15,10,5,0,30,1,0,1,0,2,11,9,0,0,20,4,10,8,0,22,0,6,1,0,7,6,10,1,0,17,0,4,1,0,5,6,14,2,0,22,175,350,108,0,633,0,3,0,0,3,5,9,2,0,16,2,1,1,0,4,0,0,1,0,1,14,8,0,0,22,44,62,79,0,185,1,2,0,0,3,2237,
4,White,Mt Yonah,4468,2,0,3,0,5,1,1,3,0,5,293,999,309,2,1603,1,2,2,0,5,10,17,8,0,35,3,1,1,0,5,9,19,3,0,31,12,27,28,0,67,2,9,1,0,12,7,19,4,0,30,3,6,6,0,15,8,22,13,0,43,203,480,144,0,827,0,4,1,0,5,6,16,2,0,24,0,4,0,0,4,0,1,2,0,3,9,13,2,0,24,36,180,122,0,338,3,5,3,0,11,3092,
5,White,Nacoochee,1552,0,3,1,0,4,1,1,2,0,4,105,285,130,1,521,1,4,1,0,6,6,2,3,0,11,3,1,0,0,4,3,3,2,0,8,9,6,10,0,25,2,2,1,0,5,3,3,0,0,6,1,3,1,0,5,1,14,4,0,19,85,169,63,0,317,1,3,1,0,5,3,4,1,0,8,1,0,0,0,1,0,0,1,0,1,2,3,0,0,5,37,105,128,0,270,1,0,1,0,2,1227,
6,White,Robertstown,407,0,0,0,0,0,0,0,0,0,0,64,63,11,0,138,0,0,0,0,0,0,3,0,0,3,1,1,0,0,2,3,0,1,0,4,2,3,2,0,7,0,0,0,0,0,2,0,1,0,3,0,1,1,0,2,3,5,0,0,8,30,31,23,0,84,0,2,0,0,2,1,3,1,0,5,0,0,1,0,1,0,0,0,0,0,1,2,0,0,3,14,21,14,0,49,1,1,0,0,2,313,
7,White,Shoal Creek,2538,1,0,1,0,2,2,6,1,0,9,290,513,148,0,951,0,3,1,0,4,4,6,1,0,11,0,0,1,0,1,7,11,4,0,22,4,8,9,0,21,3,2,3,0,8,6,8,0,0,14,3,0,3,0,6,5,9,10,0,24,132,239,81,0,452,2,3,0,0,5,7,6,0,0,13,1,2,2,0,5,0,0,1,0,1,1,3,1,0,5,24,46,36,0,106,0,0,3,0,3,1663,
8,White,Tesnatee,1231,0,1,0,0,1,1,2,0,0,3,108,256,87,0,451,0,2,0,0,2,2,5,1,0,8,0,0,0,0,0,6,3,1,0,10,4,10,2,0,16,0,3,1,0,4,1,6,0,0,7,0,3,0,0,3,6,9,0,0,15,66,130,52,0,248,0,1,1,0,2,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,2,1,2,0,5,19,51,42,0,112,0,1,2,0,3,893,
9,White,Town Creek,1593,2,1,1,0,4,1,1,0,0,2,177,300,79,0,556,0,0,0,0,0,5,7,0,0,12,1,2,3,0,6,5,6,3,0,14,2,11,7,0,20,0,4,0,0,4,0,7,0,0,7,1,3,1,0,5,2,6,9,0,17,105,172,54,1,332,2,2,0,0,4,7,6,1,0,14,0,1,0,0,1,1,1,0,0,2,1,5,1,0,7,20,42,53,0,115,1,0,1,0,2,1124,
