index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Cherokee,Air Acres,3050,1,3,2,0,6,5,7,0,0,12,121,249,138,0,508,2,3,8,0,13,6,11,5,0,22,2,3,2,0,7,10,20,15,0,45,17,54,57,0,128,1,10,11,0,22,7,9,3,0,19,3,7,13,0,23,16,36,24,0,76,261,450,197,2,910,3,7,1,0,11,12,10,4,0,26,2,1,2,0,5,0,3,4,0,7,2,9,2,0,13,90,227,290,0,607,0,0,6,0,6,2466,
1,Cherokee,Arnold Mill,4884,4,3,3,0,10,9,6,6,0,21,239,497,232,0,968,5,0,8,0,13,11,17,10,0,38,6,7,0,0,13,20,20,5,0,45,16,57,41,0,114,6,11,5,0,22,5,18,6,0,29,8,14,10,0,32,25,51,26,0,102,439,871,350,0,1660,6,12,2,0,20,18,24,9,0,51,0,5,6,0,11,1,3,5,0,9,11,21,8,0,40,102,261,334,0,697,4,3,4,0,11,3906,
2,Cherokee,Avery,3592,3,1,2,0,6,4,2,7,0,13,124,497,191,1,813,0,5,4,0,9,6,24,9,0,39,2,1,1,0,4,8,17,9,0,34,9,11,19,0,39,2,8,3,0,13,9,12,1,0,22,4,12,3,0,19,9,26,26,0,61,275,809,269,0,1353,1,8,3,0,12,14,11,2,0,27,3,2,0,0,5,1,1,7,0,9,3,17,5,0,25,42,165,159,0,366,1,2,2,0,5,2874,
3,Cherokee,Ball Ground,4065,4,2,1,0,7,2,4,1,0,7,183,679,114,0,976,2,3,1,0,6,11,36,6,1,54,3,2,2,0,7,12,28,3,0,43,13,31,14,0,58,2,1,2,0,5,8,13,3,0,24,3,6,4,0,13,10,27,18,0,55,267,887,168,0,1322,2,4,4,0,10,11,30,4,0,45,1,2,0,0,3,0,1,2,0,3,4,23,2,0,29,40,169,133,0,342,0,2,4,0,6,3015,
4,Cherokee,Bascomb,4115,7,4,1,0,12,8,3,6,0,17,152,398,162,0,712,3,4,3,0,10,15,18,8,0,41,4,6,4,0,14,5,17,3,0,25,24,64,23,0,111,2,17,4,0,23,11,18,5,0,34,5,12,8,0,25,28,40,22,0,90,353,678,229,0,1260,3,10,3,0,16,20,7,4,0,31,4,5,0,0,9,0,5,0,0,5,13,21,3,0,37,78,281,292,0,651,0,2,4,0,6,3129,
5,Cherokee,Bells,5906,1,10,1,0,12,8,12,3,0,23,157,379,162,1,699,4,5,9,0,18,14,26,14,0,54,5,6,2,0,13,23,35,8,0,66,36,137,85,0,258,15,33,12,0,60,16,19,10,0,45,20,33,21,0,74,24,58,37,0,119,352,653,305,0,1310,8,13,6,0,27,19,28,17,0,64,5,4,4,0,13,6,1,9,0,16,16,20,6,0,42,162,551,456,0,1169,0,11,3,0,14,4096,
6,Cherokee,Booth,3899,1,4,4,0,9,5,4,3,0,12,129,419,175,0,723,0,1,5,0,6,7,17,3,0,27,3,3,1,0,7,11,17,1,0,29,21,64,35,0,120,5,11,8,0,24,6,13,2,0,21,4,17,7,0,28,18,46,21,0,85,236,728,275,0,1239,2,8,5,0,15,5,26,7,0,38,1,4,0,0,5,1,2,2,0,5,4,9,3,0,16,58,274,317,0,649,4,6,3,0,13,3071,
7,Cherokee,Bradshaw,4491,3,3,2,0,8,3,2,6,0,11,123,578,253,0,954,6,6,4,0,16,8,25,3,0,36,4,5,2,0,11,10,26,4,0,40,10,42,39,0,91,2,10,4,0,16,2,8,4,0,14,3,12,8,0,23,11,44,37,0,92,296,979,330,0,1605,2,6,3,0,11,20,19,7,0,46,1,2,0,0,3,0,2,5,0,7,6,15,8,0,29,70,299,262,0,631,2,3,1,0,6,3650,
8,Cherokee,Bridgemill,5113,2,1,1,0,4,5,8,2,0,15,180,680,237,0,1097,1,5,8,0,14,15,25,4,0,44,4,6,2,0,12,20,20,10,0,50,16,59,53,0,128,3,13,9,0,25,7,16,11,0,34,6,17,13,0,36,13,44,27,0,84,357,1055,311,0,1723,4,11,1,0,16,13,19,11,0,43,2,2,2,0,6,1,3,4,0,8,8,16,6,0,30,73,317,341,0,731,2,2,4,0,8,4108,
9,Cherokee,Canton,8213,8,6,2,0,16,7,10,3,0,20,193,863,425,0,1481,7,3,2,0,12,19,33,12,0,64,4,4,5,0,13,16,37,4,0,57,40,102,64,0,206,20,30,17,0,67,12,22,10,0,44,11,24,20,0,55,18,88,64,0,170,324,1144,569,0,2037,10,10,12,0,32,21,27,3,0,51,1,3,3,0,7,0,2,16,0,18,9,29,7,0,45,110,482,642,0,1234,8,11,6,0,25,5654,
