index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Whitfield,1A,2533,4,3,2,0,9,3,1,3,0,7,47,121,70,0,238,1,3,0,0,4,4,9,1,1,15,3,2,4,0,9,10,9,3,0,22,54,87,40,0,181,6,23,3,0,32,10,5,1,0,16,18,17,11,0,46,20,39,13,0,72,85,159,83,2,329,7,11,1,0,19,5,6,0,0,11,2,1,2,0,5,1,6,3,0,10,9,8,2,0,19,46,120,82,0,248,12,8,1,0,21,1313,
1,Whitfield,2A,3090,3,5,3,0,11,3,7,1,0,11,106,324,111,1,542,3,5,3,0,11,10,20,1,1,32,3,8,4,0,15,6,22,5,0,33,22,66,25,0,113,10,9,5,0,24,6,11,3,0,20,7,18,6,0,31,22,47,28,0,97,191,469,124,3,787,7,7,3,0,17,5,16,2,0,23,2,1,0,0,3,1,7,4,0,12,7,16,5,0,28,53,140,92,0,285,2,9,1,0,12,2107,
2,Whitfield,3A,2221,4,3,2,0,9,2,3,1,0,6,88,219,82,0,389,2,4,3,0,9,9,10,3,0,22,1,1,2,0,4,11,14,1,0,26,23,42,25,0,90,3,15,2,0,20,3,8,1,0,12,4,22,2,0,28,14,42,17,0,73,118,292,107,0,517,5,11,1,0,17,4,7,6,0,17,0,4,1,0,5,2,1,4,0,7,3,6,2,0,11,42,120,94,0,256,2,3,2,0,7,1525,
3,Whitfield,4A,2586,7,6,2,0,15,2,7,5,0,14,84,291,80,0,455,3,1,2,0,6,5,19,7,0,31,2,5,2,0,9,6,9,1,0,16,32,86,19,1,138,11,15,4,0,30,4,4,2,0,10,8,17,9,0,34,22,50,19,0,91,145,379,121,0,645,6,15,1,0,22,9,5,0,0,14,2,4,3,0,9,2,3,4,0,9,0,12,1,0,13,52,118,115,0,285,5,5,2,0,12,1858,
4,Whitfield,5A,2238,2,2,0,0,4,5,2,2,0,9,38,54,15,1,108,4,3,2,0,9,10,7,1,1,19,1,5,0,0,6,5,7,0,0,12,70,124,32,1,227,7,36,7,0,50,7,9,6,0,22,24,30,15,0,69,32,27,12,0,71,56,59,29,0,144,7,15,2,0,24,7,8,1,0,16,9,2,2,0,13,3,2,4,0,9,4,2,4,0,10,60,120,70,1,251,4,5,3,0,12,1085,
5,Whitfield,6A,1690,4,2,1,0,7,3,2,0,0,5,27,44,18,0,89,2,6,0,0,8,8,8,0,0,16,2,2,2,0,6,8,7,2,0,17,49,67,29,0,145,14,15,2,0,31,4,6,2,0,12,19,34,5,0,58,23,23,8,0,54,42,44,16,0,102,13,7,0,0,20,8,6,2,0,16,1,1,0,0,2,1,5,3,0,9,1,3,0,1,5,70,81,40,1,192,5,3,4,0,12,806,
6,Whitfield,AN,2474,5,2,2,0,9,0,4,4,0,8,71,132,29,1,233,4,1,0,0,5,8,13,2,0,23,5,4,1,0,10,12,17,3,1,33,58,93,23,1,175,17,20,11,0,48,10,13,4,1,28,12,24,11,0,47,16,43,13,0,72,102,158,48,1,309,3,17,2,0,22,3,5,2,0,10,2,4,0,0,6,2,7,2,0,11,8,8,3,0,19,52,88,58,0,198,5,7,2,0,14,1280,
7,Whitfield,CA,1953,2,1,0,0,3,1,0,1,0,2,161,144,37,1,343,0,2,0,0,2,10,14,4,0,28,5,3,1,0,9,14,10,2,0,26,23,28,11,0,62,9,6,2,0,17,13,15,3,0,31,4,3,4,0,11,10,15,7,0,32,245,183,54,0,482,4,2,2,0,8,2,4,0,0,6,2,1,1,0,4,0,1,1,0,2,16,5,0,0,21,29,39,23,1,92,1,3,1,0,5,1186,
8,Whitfield,CO,1431,4,1,0,0,5,0,0,1,0,1,152,105,36,2,295,2,2,0,0,4,24,11,1,1,37,4,2,0,0,6,12,7,3,2,24,11,9,11,0,31,1,4,2,0,7,12,13,0,0,25,3,4,1,0,8,8,14,10,0,32,217,159,44,2,422,5,3,1,0,9,4,1,1,0,6,0,0,0,0,0,0,2,4,0,6,10,5,1,0,16,27,17,20,0,64,2,2,4,0,8,1006,
9,Whitfield,DG,3295,7,2,2,0,11,6,4,4,0,14,145,317,119,2,583,6,7,1,0,14,20,28,6,0,54,5,5,1,0,11,15,17,2,1,35,55,76,28,0,159,13,21,7,0,41,11,16,3,0,30,12,27,7,0,46,30,38,22,0,90,285,382,112,1,780,3,19,2,0,24,10,11,5,0,26,4,0,2,0,6,6,4,3,0,13,16,12,4,0,32,54,84,94,0,232,4,8,8,0,20,2221,
