index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Crisp,Arabi,785,157,250,41,0,448,28,39,23,0,90,4,3,1,0,8,546,
1,Crisp,Coney,859,130,409,82,0,621,10,30,26,0,66,2,5,2,0,9,696,
2,Crisp,Cordele,8897,265,1717,441,3,2426,454,1222,705,0,2381,37,60,24,0,121,4928,
3,Crisp,Jamestown,1196,207,488,141,0,836,16,44,26,1,87,0,2,5,0,7,930,
4,Crisp,Listonia,817,184,298,79,0,561,2,9,11,0,22,6,2,1,0,9,592,
