index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Cobb,Acworth 1A,5458,398,1569,1247,3,3217,78,332,197,0,607,3824,
1,Cobb,Acworth 1B,5214,542,1375,989,5,2911,132,293,181,0,606,3517,
2,Cobb,Acworth 1C,5110,381,1411,869,6,2667,104,345,183,3,635,3302,
3,Cobb,Addison 01,2444,310,571,748,0,1629,63,111,100,1,275,1904,
4,Cobb,Austell 1A,5329,394,1217,920,10,2541,138,313,202,3,656,3197,
5,Cobb,Bells Ferry 02,3127,378,769,716,1,1864,89,147,105,1,342,2206,
6,Cobb,Bells Ferry 03,2436,378,511,464,2,1355,83,109,68,1,261,1616,
7,Cobb,Bells Ferry 04,3646,556,896,775,5,2232,111,169,96,0,376,2608,
8,Cobb,Big Shanty 01,2385,303,545,472,1,1321,67,104,65,4,240,1561,
9,Cobb,Big Shanty 02,3236,402,852,780,2,2036,79,179,107,0,365,2401,
10,Cobb,Baker 01,4773,546,1383,807,7,2743,110,272,117,1,500,3243,
11,Cobb,Birney 01,2727,273,550,571,8,1402,81,153,102,2,338,1740,
12,Cobb,Birney 02,3894,298,1031,1001,4,2334,80,226,169,1,476,2810,
13,Cobb,Bryant 01,2142,161,581,374,2,1118,53,154,106,1,314,1432,
14,Cobb,Bryant 02,6209,422,1180,654,4,2260,159,396,172,1,728,2988,
15,Cobb,Blackwell 01,2698,314,653,692,3,1662,90,141,94,0,325,1987,
16,Cobb,Chattahoochee 01,5969,558,1601,1054,6,3219,130,297,138,3,568,3787,
17,Cobb,Cheatham Hill 02,3085,364,900,835,1,2100,62,161,79,0,302,2402,
18,Cobb,Cheatham Hill 03,4029,380,1278,1082,0,2740,83,251,123,1,458,3198,
19,Cobb,Chalker 01,6065,667,1447,1031,2,3147,137,291,144,1,573,3720,
20,Cobb,Clarkdale 01,1937,179,418,363,2,962,59,108,74,1,242,1204,
21,Cobb,Clarkdale 02,5372,542,1333,933,4,2812,155,363,172,2,692,3504,
22,Cobb,Cooper 01,5252,420,1199,921,2,2542,125,331,199,1,656,3198,
23,Cobb,Chestnut Ridge 01,3162,373,804,1056,0,2233,64,159,120,0,343,2576,
24,Cobb,Dickerson 01,2828,301,764,939,4,2008,56,127,100,0,283,2291,
25,Cobb,Dobbins 01,3024,268,446,370,7,1091,85,109,79,5,278,1369,
26,Cobb,Dobbins 02,3984,454,957,554,6,1971,100,188,101,1,390,2361,
27,Cobb,Dowell 01,3197,358,924,784,4,2070,62,187,106,0,355,2425,
28,Cobb,Dodgen 01,2100,295,547,662,3,1507,46,81,80,0,207,1714,
29,Cobb,Durham 01,4256,407,1543,931,2,2883,77,272,131,0,480,3363,
30,Cobb,Davis 01,2093,369,529,512,1,1411,79,90,65,0,234,1645,
31,Cobb,Eastside 01,3040,374,730,1047,4,2155,58,155,101,0,314,2469,
32,Cobb,Eastside 02,4074,342,998,1451,1,2792,95,174,174,1,444,3236,
33,Cobb,Elizabeth 01,4065,449,912,613,2,1976,98,218,96,2,414,2390,
34,Cobb,Elizabeth 02,2434,307,561,670,4,1542,76,118,90,0,284,1826,
35,Cobb,Elizabeth 03,2767,349,653,844,1,1847,84,151,96,1,332,2179,
36,Cobb,Elizabeth 04,3011,408,600,638,1,1647,111,127,98,0,336,1983,
37,Cobb,Elizabeth 05,2884,407,703,818,1,1929,76,107,94,0,277,2206,
38,Cobb,East Piedmont 01,2627,362,600,559,0,1521,91,111,85,0,287,1808,
39,Cobb,Fair Oaks 02,5779,545,1119,1017,3,2684,181,314,202,3,700,3384,
40,Cobb,Fair Oaks 04,5322,589,736,731,4,2060,190,209,140,4,543,2603,
41,Cobb,Fullers Park 01,3452,401,880,1077,0,2358,96,152,132,0,380,2738,
42,Cobb,Ford 01,3161,326,1076,689,0,2091,67,234,87,1,389,2480,
43,Cobb,Frey 01,2582,186,928,524,0,1638,52,199,73,0,324,1962,
44,Cobb,Garrison Mill 01,2872,386,793,780,1,1960,79,141,77,0,297,2257,
45,Cobb,Gritters 01,4033,552,951,940,2,2445,126,186,142,0,454,2899,
46,Cobb,Harmony-Leland 01,6394,349,1852,1383,4,3588,127,440,261,0,828,4416,
47,Cobb,Harrison 01,3122,357,981,715,0,2053,74,210,84,0,368,2421,
48,Cobb,Hightower 01,4262,431,1023,1543,0,2997,72,203,164,0,439,3436,
49,Cobb,Hayes 01,4111,399,1243,1034,1,2677,84,270,116,0,470,3147,
50,Cobb,Kennesaw 1A,2499,332,626,377,9,1344,80,134,48,6,268,1612,
51,Cobb,Kennesaw 2A,3944,410,1049,760,3,2222,110,205,90,2,407,2629,
52,Cobb,Kennesaw 3A,6477,547,1726,1184,4,3461,138,355,159,3,655,4116,
53,Cobb,Kennesaw 4A,3783,346,1016,821,3,2186,82,218,115,0,415,2601,
54,Cobb,Kennesaw 5A,5855,726,1816,1147,1,3690,121,327,177,0,625,4315,
55,Cobb,Kell 01,2006,344,450,508,1,1303,82,80,43,0,205,1508,
56,Cobb,Kemp 01,1960,277,572,459,0,1308,41,108,69,0,218,1526,
57,Cobb,Kemp 02,4049,438,1158,1023,6,2625,96,248,128,1,473,3098,
58,Cobb,Kemp 03,3955,521,1261,826,3,2611,92,283,137,0,512,3123,
59,Cobb,Lassiter 01,3647,480,1003,1022,0,2505,86,163,140,0,389,2894,
60,Cobb,Lindley 01,4797,350,1470,1233,0,3053,105,303,195,0,603,3656,
61,Cobb,Lost Mountain 01,3604,229,1295,888,1,2413,68,283,127,0,478,2891,
62,Cobb,Lost Mountain 02,4121,379,1571,949,0,2899,77,326,95,0,498,3397,
63,Cobb,Lost Mountain 03,5387,341,2001,1203,2,3547,59,473,148,0,680,4227,
64,Cobb,Lost Mountain 04,2629,276,897,623,0,1796,42,175,66,1,284,2080,
65,Cobb,Mableton 01,5127,313,1283,1190,2,2788,99,353,218,2,672,3460,
66,Cobb,Mableton 02,3330,282,631,562,0,1475,98,176,130,0,404,1879,
67,Cobb,Mableton 03,3010,301,747,692,2,1742,66,176,113,1,356,2098,
68,Cobb,Mableton 04,1581,171,418,474,0,1063,40,93,59,0,192,1255,
69,Cobb,Mabry 01,1656,245,458,467,3,1173,50,80,38,1,169,1342,
70,Cobb,Macland 01,4213,329,1151,826,1,2307,87,302,150,1,540,2847,
71,Cobb,Murdock 01,4059,512,968,1358,0,2838,78,184,146,0,408,3246,
72,Cobb,McEachern 01,3549,231,1064,827,1,2123,63,260,169,0,492,2615,
73,Cobb,McCleskey 01,1736,264,442,468,0,1174,64,96,64,0,224,1398,
74,Cobb,McClure 01,3290,410,1022,698,3,2133,82,210,103,0,395,2528,
75,Cobb,Marietta 1A,4468,433,825,652,1,1911,82,187,90,4,363,2274,
76,Cobb,Marietta 2A,2059,342,558,575,0,1475,49,96,69,0,214,1689,
