index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
26,Cobb,Dobbins 02,3984,427,894,506,7,1834,129,247,152,0,528,2362,
27,Cobb,Dowell 01,3197,322,832,660,3,1817,103,282,236,1,622,2439,
28,Cobb,Dodgen 01,2100,256,456,534,2,1248,82,165,205,1,453,1701,
29,Cobb,Durham 01,4256,362,1325,729,3,2419,117,496,327,0,940,3359,
30,Cobb,Davis 01,2093,343,452,402,1,1198,101,161,178,0,440,1638,
31,Cobb,Eastside 01,3040,304,608,815,4,1731,123,267,339,0,729,2460,
32,Cobb,Eastside 02,4074,301,857,1122,2,2282,137,305,494,0,936,3218,
33,Cobb,Elizabeth 01,4065,440,882,540,1,1863,113,248,166,3,530,2393,
34,Cobb,Elizabeth 02,2434,274,474,522,4,1274,100,207,243,0,550,1824,
35,Cobb,Elizabeth 03,2767,302,563,670,1,1536,130,240,269,1,640,2176,
36,Cobb,Elizabeth 04,3011,365,549,503,0,1417,153,181,241,1,576,1993,
37,Cobb,Elizabeth 05,2884,343,585,654,0,1582,139,227,254,0,620,2202,
38,Cobb,East Piedmont 01,2627,333,538,461,0,1332,120,173,176,0,469,1801,
39,Cobb,Fair Oaks 02,5779,570,1058,901,5,2534,155,364,304,2,825,3359,
40,Cobb,Fair Oaks 04,5322,605,711,652,6,1974,174,229,225,0,628,2602,
41,Cobb,Fullers Park 01,3452,347,720,833,0,1900,138,308,372,0,818,2718,
42,Cobb,Ford 01,3161,293,925,539,0,1757,100,382,242,1,725,2482,
43,Cobb,Frey 01,2582,182,803,383,0,1368,57,311,206,0,574,1942,
44,Cobb,Garrison Mill 01,2872,317,684,634,1,1636,154,250,217,0,621,2257,
45,Cobb,Gritters 01,4033,492,814,771,0,2077,183,327,311,2,823,2900,
46,Cobb,Harmony-Leland 01,6394,364,1784,1268,3,3419,112,469,385,2,968,4387,
47,Cobb,Harrison 01,3122,306,842,569,0,1717,129,345,231,0,705,2422,
48,Cobb,Hightower 01,4262,350,841,1199,0,2390,146,372,504,0,1022,3412,
49,Cobb,Hayes 01,4111,368,1112,806,0,2286,115,399,347,1,862,3148,
50,Cobb,Kennesaw 1A,2499,314,596,309,12,1231,98,161,115,3,377,1608,
51,Cobb,Kennesaw 2A,3944,375,905,615,2,1897,147,356,233,3,739,2636,
52,Cobb,Kennesaw 3A,6477,529,1626,984,7,3146,168,457,365,0,990,4136,
53,Cobb,Kennesaw 4A,3783,317,930,684,2,1933,117,294,260,1,672,2605,
54,Cobb,Kennesaw 5A,5855,681,1623,972,1,3277,170,525,361,0,1056,4333,
55,Cobb,Kell 01,2006,296,376,408,0,1080,134,153,147,1,435,1515,
56,Cobb,Kemp 01,1960,224,505,389,0,1118,85,179,134,0,398,1516,
57,Cobb,Kemp 02,4049,387,1014,802,7,2210,155,388,338,0,881,3091,
58,Cobb,Kemp 03,3955,435,1086,661,3,2185,171,455,300,0,926,3111,
59,Cobb,Lassiter 01,3647,429,844,806,0,2079,133,325,360,0,818,2897,
60,Cobb,Lindley 01,4797,343,1371,1048,0,2762,113,397,378,0,888,3650,
61,Cobb,Lost Mountain 01,3604,199,1115,720,1,2035,99,465,289,0,853,2888,
62,Cobb,Lost Mountain 02,4121,344,1310,746,0,2400,114,586,302,0,1002,3402,
63,Cobb,Lost Mountain 03,5387,309,1811,925,2,3047,93,661,424,0,1178,4225,
64,Cobb,Lost Mountain 04,2629,235,720,465,1,1421,87,347,222,0,656,2077,
65,Cobb,Mableton 01,5127,317,1211,998,3,2529,92,407,410,1,910,3439,
66,Cobb,Mableton 02,3330,269,594,507,0,1370,106,201,187,0,494,1864,
67,Cobb,Mableton 03,3010,265,670,573,2,1510,103,249,240,1,593,2103,
68,Cobb,Mableton 04,1581,155,376,382,0,913,55,130,147,0,332,1245,
69,Cobb,Mabry 01,1656,218,395,362,3,978,81,146,141,2,370,1348,
70,Cobb,Macland 01,4213,314,1083,759,1,2157,101,355,210,0,666,2823,
71,Cobb,Murdock 01,4059,391,811,1074,0,2276,194,330,435,0,959,3235,
72,Cobb,McEachern 01,3549,217,968,681,1,1867,75,335,305,0,715,2582,
73,Cobb,McCleskey 01,1736,257,403,402,0,1062,73,138,139,0,350,1412,
74,Cobb,McClure 01,3290,353,893,589,2,1837,141,339,217,0,697,2534,
75,Cobb,Marietta 1A,4468,402,766,549,4,1721,119,237,196,2,554,2275,
76,Cobb,Marietta 2A,2059,310,471,467,0,1248,81,179,179,0,439,1687,
77,Cobb,Marietta 2B,4447,429,1047,799,3,2278,155,303,275,0,733,3011,
78,Cobb,Marietta 3A,4388,381,966,911,1,2259,145,368,315,2,830,3089,
79,Cobb,Marietta 3B,2218,170,477,383,1,1031,51,115,112,0,278,1309,
80,Cobb,Marietta 4A,1956,354,395,438,0,1187,126,143,163,0,432,1619,
81,Cobb,Marietta 4B,2056,219,463,437,1,1120,77,141,147,0,365,1485,
82,Cobb,Marietta 4C,2781,306,736,584,0,1626,77,265,235,0,577,2203,
83,Cobb,Marietta 5A,3324,329,617,548,5,1499,122,194,189,1,506,2005,
84,Cobb,Marietta 5B,3084,322,551,368,2,1243,87,133,148,1,369,1612,
85,Cobb,Marietta 6A,2647,282,555,331,3,1171,85,151,119,2,357,1528,
86,Cobb,Marietta 6B,2910,280,705,661,0,1646,115,200,250,0,565,2211,
87,Cobb,Marietta 7A,3745,294,714,377,4,1389,77,183,133,0,393,1782,
88,Cobb,Mars Hill 01,3633,369,932,509,2,1812,149,454,262,0,865,2677,
89,Cobb,Mars Hill 02,2916,327,738,444,0,1509,94,264,182,0,540,2049,
90,Cobb,Mt Bethel 01,4125,372,828,1111,5,2316,136,355,485,1,977,3293,
91,Cobb,Mt Bethel 03,3294,214,763,802,0,1779,84,332,339,0,755,2534,
92,Cobb,Mt Bethel 04,2981,245,600,794,0,1639,90,263,333,0,686,2325,
93,Cobb,North Cobb 01,2317,229,573,388,1,1191,96,206,142,0,444,1635,
94,Cobb,Nickajack 01,4889,365,1327,903,4,2599,113,443,269,0,825,3424,
95,Cobb,Norton Park 01,4922,445,921,920,7,2293,155,316,291,2,764,3057,
96,Cobb,Nicholson 01,2455,323,531,457,0,1311,102,176,195,1,474,1785,
97,Cobb,Oakdale 01,3944,296,943,880,0,2119,132,306,382,0,820,2939,
98,Cobb,Oregon 01,1614,185,448,296,2,931,69,177,130,0,376,1307,
99,Cobb,Oregon 02,5671,455,1233,1030,2,2720,165,389,403,0,957,3677,
100,Cobb,Oregon 03,5713,500,1015,782,7,2304,159,298,291,2,750,3054,
101,Cobb,Oregon 04,4673,354,1036,883,4,2277,141,327,347,0,815,3092,
102,Cobb,Oregon 05,3846,347,1110,755,0,2212,137,377,265,1,780,2992,
103,Cobb,Pebblebrook 01,5218,429,1217,820,4,2470,105,351,274,2,732,3202,
104,Cobb,Powers Ferry 01,3504,373,683,704,2,1762,163,276,247,1,687,2449,
105,Cobb,Pine Mountain 01,3491,355,976,614,3,1948,122,371,287,2,782,2730,
106,Cobb,Pine Mountain 02,3127,352,821,599,2,1774,125,314,308,0,747,2521,
107,Cobb,Post Oak 01,3660,364,872,812,3,2051,148,350,340,1,839,2890,
108,Cobb,Pope 01,3153,278,727,751,0,1756,106,293,324,0,723,2479,
109,Cobb,Palmer 01,2760,314,566,508,0,1388,123,248,214,0,585,1973,
110,Cobb,Powders Springs 1A,4755,258,1385,982,4,2629,67,421,344,1,833,3462,
111,Cobb,Powders Springs 2A,3536,242,877,577,1,1697,69,270,172,1,512,2209,
112,Cobb,Powders Springs 3A,3991,283,1066,576,1,1926,82,368,231,0,681,2607,
113,Cobb,Pitner 01,2814,372,655,481,2,1510,152,233,159,0,544,2054,
114,Cobb,Rocky Mount 01,3390,440,738,723,2,1903,171,268,260,0,699,2602,
115,Cobb,Riverside 01,2133,188,425,257,1,871,63,93,65,1,222,1093,
116,Cobb,Roswell 01,5374,470,1117,1476,1,3064,191,482,655,0,1328,4392,
117,Cobb,Roswell 02,3701,354,700,1006,2,2062,170,324,412,1,907,2969,
118,Cobb,Sandy Plains 01,2933,344,638,642,1,1625,121,242,279,1,643,2268,
119,Cobb,Shallowford Falls 01,3387,366,711,843,0,1920,150,304,347,1,802,2722,
120,Cobb,Simpson 01,1868,174,460,388,1,1023,75,194,161,0,430,1453,
121,Cobb,Sewell Mill 01,3493,337,757,790,0,1884,157,282,396,0,835,2719,
122,Cobb,Sewell Mill 03,4759,537,875,837,5,2254,148,303,323,1,775,3029,
123,Cobb,Smyrna 1A,4152,455,803,656,3,1917,109,224,189,1,523,2440,
124,Cobb,Smyrna 2A,5539,452,1356,931,1,2740,128,356,348,1,833,3573,
125,Cobb,Smyrna 3A,4573,351,1124,876,4,2355,105,345,288,0,738,3093,
126,Cobb,Smyrna 3B,2496,217,619,531,2,1369,78,222,198,0,498,1867,
127,Cobb,Smyrna 4A,5842,416,1394,1572,3,3385,160,478,575,3,1216,4601,
128,Cobb,Smyrna 5A,4319,411,875,780,9,2075,146,284,258,0,688,2763,
129,Cobb,Smyrna 6A,5936,470,1440,1347,6,3263,162,509,529,2,1202,4465,
130,Cobb,Smyrna 7A,6378,355,1838,1607,0,3800,94,583,565,0,1242,5042,
131,Cobb,Sope Creek 01,2163,267,426,548,1,1242,106,173,263,0,542,1784,
132,Cobb,Sope Creek 02,4729,405,1054,1043,3,2505,160,390,469,1,1020,3525,
133,Cobb,Sope Creek 03,2886,311,613,626,0,1550,119,256,271,0,646,2196,
134,Cobb,Sweetwater 01,3235,300,818,518,1,1637,88,282,201,0,571,2208,
135,Cobb,Sweetwater 02,3367,281,593,579,18,1471,61,174,167,3,405,1876,
136,Cobb,Terrell Mill 01,5816,531,1150,901,10,2592,166,348,338,0,852,3444,
137,Cobb,Timber Ridge 01,2448,250,520,674,1,1445,94,218,241,0,553,1998,
138,Cobb,Vaughan 01,3146,327,979,520,0,1826,127,358,170,0,655,2481,
139,Cobb,Vinings 01,3260,307,803,611,1,1722,93,204,227,0,524,2246,
140,Cobb,Vinings 02,6400,532,1490,1209,4,3235,158,426,483,2,1069,4304,
141,Cobb,Vinings 03,4407,311,1124,948,4,2387,90,374,299,1,764,3151,
142,Cobb,Vinings 04,3405,440,724,733,1,1898,161,224,286,0,671,2569,
143,Cobb,Wade Green 02,4718,488,1121,850,1,2460,181,408,336,0,925,3385,
144,Cobb,Willeo 01,2836,340,585,737,0,1662,130,237,256,1,624,2286,
