index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Habersham,Habersham North,9096,509,3124,1015,4,4652,197,1331,342,5,1875,6527,
1,Habersham,Habersham South,6171,463,1727,575,3,2768,162,660,241,2,1065,3833,
2,Habersham,Demorest,4963,367,1537,450,2,2356,164,668,203,0,1035,3391,
3,Habersham,Town of Mt Airy,790,81,203,56,1,341,37,82,29,1,149,490,
4,Habersham,City of Baldwin,1252,134,263,95,0,492,45,96,40,0,181,673,
5,Habersham,Mud Creek,4435,383,1262,385,1,2031,168,499,195,1,863,2894,
6,Habersham,Amys Creek,1557,201,497,208,0,906,85,140,61,0,286,1192,
