index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Ben Hill,East,3956,211,1012,304,0,1527,85,478,138,0,701,2228,
1,Ben Hill,West,5898,317,1801,425,0,2543,134,923,237,0,1294,3837,
