index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Glynn,Sterling Elementary,4578,5,5,4,0,14,5,7,5,0,17,132,602,145,0,879,1,3,3,0,7,13,47,15,0,75,3,3,1,0,7,20,36,9,0,65,27,76,37,0,140,10,19,6,0,35,32,74,8,0,114,6,31,13,0,50,6,45,25,0,76,181,646,170,1,998,4,10,6,0,20,8,6,3,0,17,4,3,2,0,9,2,3,3,0,8,15,56,12,0,83,34,141,145,1,321,2,8,1,0,11,2946,
1,Glynn,Brookman,3460,3,1,6,0,10,2,8,4,0,14,158,407,84,1,650,0,5,2,0,7,21,32,14,0,67,2,8,0,0,10,14,34,5,0,53,17,63,48,2,130,9,18,8,0,35,26,55,8,0,89,5,27,7,0,39,9,31,22,0,62,152,499,76,0,727,7,14,3,0,24,4,15,4,0,23,3,3,0,0,6,1,1,3,0,5,15,42,10,1,68,26,164,112,0,302,2,2,5,0,9,2330,
2,Glynn,Satilla Marshes,2824,3,4,3,0,10,4,5,5,0,14,110,368,96,0,574,2,3,1,0,6,9,20,4,0,33,5,4,0,0,9,4,17,4,0,25,16,65,29,0,110,4,18,8,0,30,9,39,13,0,61,4,23,8,0,35,8,50,22,0,80,159,422,93,0,674,3,11,8,0,22,5,9,1,0,15,3,1,0,0,4,1,2,4,0,7,9,26,0,0,35,37,111,118,0,266,0,1,6,0,7,2017,
3,Glynn,Blythe Island Baptist,2529,1,2,2,0,5,6,8,1,0,15,82,421,77,1,581,1,3,0,0,4,13,36,7,0,56,3,3,2,0,8,7,19,1,0,27,9,41,22,0,72,5,8,6,0,19,16,43,7,0,66,3,11,6,0,20,7,36,11,0,54,131,394,123,0,648,3,10,1,0,14,5,6,1,0,12,2,3,1,0,6,0,1,4,0,5,5,24,3,1,33,18,55,39,0,112,0,0,2,0,2,1759,
4,Glynn,Christian Renewal,3699,1,4,3,0,8,3,3,6,0,12,85,616,182,2,885,1,4,3,0,8,6,26,7,0,39,0,6,1,0,7,10,20,11,0,41,8,67,34,1,110,3,9,10,0,22,10,30,7,0,47,2,17,15,0,34,11,73,33,0,117,147,681,230,1,1059,0,10,2,0,12,7,15,5,0,27,1,2,3,0,6,2,10,3,0,15,2,14,9,0,25,30,258,220,0,508,0,4,4,0,8,2990,
5,Glynn,Hampton River,2823,1,3,2,0,6,1,9,6,0,16,76,505,157,1,739,0,3,4,0,7,2,12,3,0,17,0,4,1,0,5,4,18,4,0,26,7,39,29,0,75,0,3,6,0,9,6,28,6,0,40,0,9,10,0,19,5,39,23,0,67,108,598,157,1,864,1,4,8,0,13,0,7,1,0,8,2,2,1,0,5,1,6,8,0,15,6,10,3,0,19,21,157,190,0,368,0,3,5,0,8,2326,
6,Glynn,St William Catholic Church,4333,2,7,4,0,13,4,11,7,0,22,87,682,183,0,952,1,5,3,0,9,9,27,7,0,43,5,5,5,0,15,5,30,12,0,47,11,96,52,0,159,1,14,4,0,19,10,38,6,0,54,0,18,8,0,26,9,98,43,0,150,146,910,211,1,1268,3,21,3,0,27,3,11,1,0,15,1,3,0,0,4,0,10,20,0,30,5,32,3,0,40,26,288,238,1,553,1,7,7,0,15,3461,
7,Glynn,First Baptist,4316,3,8,3,0,14,0,7,9,0,16,121,743,213,0,1077,3,4,3,0,10,5,23,9,0,37,1,4,1,0,6,8,23,5,0,36,12,83,35,1,131,4,10,8,0,22,12,26,10,0,48,4,21,12,0,37,14,75,31,0,120,121,771,214,0,1106,6,15,3,0,24,8,18,4,0,30,0,6,3,0,9,0,5,6,0,11,3,18,0,0,21,32,311,267,0,610,2,1,4,1,8,3373,
8,Glynn,Jekyll Island,774,1,1,0,0,2,0,1,2,0,3,77,30,28,0,135,2,0,3,0,5,2,1,1,0,4,0,0,1,0,1,6,3,2,0,11,11,5,13,0,29,0,1,0,0,1,5,1,1,0,7,2,1,3,0,6,4,5,14,0,23,105,40,28,2,175,2,1,1,0,4,2,1,0,0,3,0,0,0,0,0,0,1,2,0,3,4,3,0,0,7,46,45,88,0,179,1,2,3,0,6,604,
9,Glynn,Sterling Church of God,3925,4,7,2,0,13,7,7,7,0,21,146,462,90,1,699,4,2,5,0,11,24,44,10,0,78,7,9,1,0,17,7,32,7,0,46,28,109,58,0,195,12,28,10,0,50,24,57,10,0,91,8,39,10,0,57,13,45,22,0,80,137,426,96,1,660,7,19,5,0,31,4,12,4,0,20,1,7,3,0,11,0,3,10,0,13,17,39,11,1,68,41,170,114,1,326,2,9,5,0,16,2503,
