index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
0,Washington,Riddleville,561,137,98,36,0,271,37,34,67,0,138,2,3,1,1,7,416,
1,Washington,Warthen,742,159,98,62,0,319,70,56,86,1,213,8,2,2,0,12,544,
2,Washington,Tennille,2512,155,420,105,0,680,237,421,292,3,953,8,15,9,0,32,1665,
3,Washington,Oconee,581,113,73,28,0,214,52,59,76,1,188,2,5,1,0,8,410,
4,Washington,Harrison,1005,202,212,47,2,463,86,61,90,0,237,9,6,2,0,17,717,
5,Washington,Davisboro,814,137,149,48,0,334,96,60,80,0,236,5,4,3,0,12,582,
6,Washington,Sandersville,6221,281,1242,364,1,1888,390,969,942,0,2301,30,29,23,0,82,4271,
7,Washington,Deepstep,554,184,78,26,1,289,22,30,54,0,106,6,2,1,0,9,404,
