index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Peach,Byron 1,2636,172,982,172,1,1327,54,426,98,1,579,1906,
1,Peach,Byron 2,5028,282,1730,445,4,2461,77,744,227,0,1048,3509,
2,Peach,Claude,908,143,239,52,1,435,54,106,27,0,187,622,
3,Peach,Fort Valley 1,2669,178,722,245,1,1146,79,286,119,0,484,1630,
4,Peach,Fort Valley 2,2670,184,667,201,1,1053,59,266,132,0,457,1510,
5,Peach,Fort Valley 3,2720,191,673,341,1,1206,46,198,128,1,373,1579,
6,Peach,Powersville,1365,123,436,116,4,679,45,189,46,0,280,959,
