index,County,Precinct,Registered Voters,Jody Hice (I) (Rep)_Election Day Votes,Jody Hice (I) (Rep)_Advanced Voting Votes,Jody Hice (I) (Rep)_Absentee by Mail Votes,Jody Hice (I) (Rep)_Provisional Votes,Jody Hice (I) (Rep)_Choice Total,Tabitha Johnson-Green (Dem)_Election Day Votes,Tabitha Johnson-Green (Dem)_Advanced Voting Votes,Tabitha Johnson-Green (Dem)_Absentee by Mail Votes,Tabitha Johnson-Green (Dem)_Provisional Votes,Tabitha Johnson-Green (Dem)_Choice Total,Total,
0,Johnson,Wrightsville,3113,129,933,169,0,1231,118,464,281,0,863,2094,
1,Johnson,Smith,796,224,229,55,0,508,29,20,13,0,62,570,
2,Johnson,Bray,790,142,261,48,0,451,33,58,46,0,137,588,
3,Johnson,Kite,912,258,291,62,0,611,19,12,12,0,43,654,
