index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Polk,Aragon,3224,480,1197,208,2,1887,72,203,106,0,381,12,21,8,0,41,2309,
1,Polk,Blooming Grove,1659,275,561,103,2,941,42,91,52,0,185,6,14,3,1,24,1150,
2,Polk,Cedartown,6205,456,1756,506,5,2723,213,661,386,3,1263,28,53,32,0,113,4099,
3,Polk,Fish Creek,2566,374,1000,174,2,1550,57,140,82,0,279,13,24,9,0,46,1875,
4,Polk,Lake Creek,2828,390,1288,177,0,1855,48,180,81,0,309,15,22,5,0,42,2206,
5,Polk,Rockmart,5746,477,2302,324,1,3104,152,559,245,2,958,26,60,26,0,112,4174,
6,Polk,Youngs Grove,1961,310,758,153,1,1222,30,80,52,0,162,12,20,6,0,38,1422,
