index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Fannin,Colwell,1105,0,0,0,0,0,0,0,1,0,1,188,192,73,0,453,1,3,0,0,4,4,5,3,0,12,0,1,0,0,1,1,2,0,0,3,2,9,9,0,20,1,1,1,0,3,2,3,0,0,5,1,0,0,0,1,5,3,7,0,15,82,90,48,0,220,1,2,2,0,5,2,2,0,0,4,1,0,0,0,1,0,0,1,0,1,1,2,1,0,4,18,30,52,0,100,1,1,3,0,5,858,
1,Fannin,Fairplay,1262,1,0,0,0,1,1,1,0,0,2,200,191,56,0,447,0,1,1,0,2,6,4,0,0,10,2,1,0,0,3,7,3,2,0,12,6,6,6,0,18,0,1,2,0,3,3,7,1,0,11,0,2,0,0,2,1,9,6,0,16,82,97,53,0,232,0,0,1,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,6,2,0,0,8,20,50,46,0,116,1,1,2,0,4,891,
2,Fannin,Flinthill,3202,3,4,5,0,12,2,1,3,0,6,390,511,222,2,1125,2,0,0,0,2,12,12,1,0,25,3,1,2,0,6,13,6,1,0,20,12,18,12,0,42,0,3,0,0,3,11,10,0,0,21,3,4,0,0,7,7,9,15,0,31,210,242,117,0,569,1,2,3,0,6,5,11,0,0,16,2,1,0,0,3,0,3,1,0,4,9,2,5,0,16,35,46,86,0,167,2,1,0,0,3,2084,
3,Fannin,Hemptown,1336,0,0,0,0,0,1,4,1,0,6,201,208,82,3,494,0,0,1,0,1,11,7,1,0,19,3,1,0,0,4,4,1,0,0,5,2,5,7,0,14,1,0,0,0,1,4,4,0,0,8,0,0,0,0,0,0,8,7,0,15,115,96,32,0,243,2,1,1,0,4,3,4,2,0,9,0,1,0,0,1,0,2,1,0,3,2,1,0,0,3,24,50,58,0,132,0,2,0,0,2,964,
4,Fannin,Hothouse,1290,0,0,1,0,1,0,1,0,0,1,177,218,87,2,484,0,0,0,0,0,5,4,1,0,10,1,1,0,0,2,2,1,1,0,4,1,8,15,0,24,1,1,0,0,2,3,3,0,0,6,0,1,1,0,2,4,7,13,0,24,75,136,43,5,259,1,2,1,0,4,1,1,4,0,6,0,0,1,0,1,0,0,1,0,1,5,2,1,0,8,8,44,43,0,95,0,2,0,0,2,936,
5,Fannin,Mineral Bluff,1817,1,2,1,0,4,2,1,1,0,4,192,361,141,0,694,0,0,0,0,0,7,8,4,0,19,1,0,0,0,1,3,4,0,0,7,2,7,6,0,15,0,1,1,0,2,2,6,1,0,9,0,2,2,0,4,2,8,13,0,23,126,183,80,0,389,0,0,1,0,1,1,3,0,0,4,1,1,1,0,3,0,2,2,0,4,5,6,3,0,14,22,70,69,0,161,0,2,1,0,3,1361,
6,Fannin,Mobile,1160,0,0,1,0,1,1,1,1,0,3,186,160,77,0,423,1,1,0,0,2,8,2,0,0,10,0,2,1,0,3,4,1,1,0,6,12,3,4,0,19,0,0,1,0,1,4,2,1,0,7,1,2,3,0,6,5,5,9,0,19,93,103,51,0,247,1,1,0,0,2,1,2,0,0,3,0,1,1,0,2,0,0,0,0,0,2,0,0,0,2,13,30,21,0,64,0,4,1,0,5,825,
7,Fannin,Morganton,2067,1,0,0,0,1,1,2,0,0,3,286,349,159,0,794,2,1,0,0,3,5,7,4,0,16,0,0,0,0,0,6,8,1,0,15,2,15,10,0,27,0,1,0,0,1,9,4,1,0,14,1,1,1,0,3,4,13,6,0,23,131,188,74,2,395,3,3,1,0,7,1,1,1,0,3,2,1,1,0,4,0,1,0,0,1,5,8,1,0,14,41,78,80,0,199,0,1,0,0,1,1524,
8,Fannin,Noontootla,839,0,0,0,0,0,0,0,1,0,1,115,137,100,0,352,1,0,0,0,1,2,7,1,0,10,0,0,1,0,1,1,1,0,0,2,3,8,3,0,14,1,1,0,0,2,1,0,1,0,2,0,0,2,0,2,1,5,4,0,10,57,79,26,0,162,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,14,33,49,0,96,0,1,0,0,1,661,
9,Fannin,Skeniah,331,0,0,0,0,0,1,0,1,0,2,67,28,22,2,119,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,2,0,0,1,3,0,1,0,0,1,2,1,7,0,10,40,28,22,0,90,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,8,12,12,0,32,0,0,0,0,0,269,
