StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,277,Tift,I) (Rep,Carden H. Summers,Provisional Votes,13
13,277,Tift,I) (Rep,Carden H. Summers,TOTAL VOTES,10817
13,277,Tift,Dem,Mary Egler,Absentee by Mail Votes,1324
13,277,Tift,Dem,Mary Egler,Advanced Voting Votes,2448
13,277,Tift,Dem,Mary Egler,Election Day Votes,1039
13,277,Tift,Dem,Mary Egler,Provisional Votes,14
13,277,Tift,Dem,Mary Egler,TOTAL VOTES,4825
13,287,Turner,I) (Rep,Carden H. Summers,Absentee by Mail Votes,231
13,287,Turner,I) (Rep,Carden H. Summers,Advanced Voting Votes,1712
13,287,Turner,I) (Rep,Carden H. Summers,Election Day Votes,367
13,287,Turner,I) (Rep,Carden H. Summers,Provisional Votes,1
13,287,Turner,I) (Rep,Carden H. Summers,TOTAL VOTES,2311
13,287,Turner,Dem,Mary Egler,Absentee by Mail Votes,284
13,287,Turner,Dem,Mary Egler,Advanced Voting Votes,731
13,287,Turner,Dem,Mary Egler,Election Day Votes,316
13,287,Turner,Dem,Mary Egler,Provisional Votes,1
13,287,Turner,Dem,Mary Egler,TOTAL VOTES,1332
13,315,Wilcox,I) (Rep,Carden H. Summers,Absentee by Mail Votes,180
13,315,Wilcox,I) (Rep,Carden H. Summers,Advanced Voting Votes,583
13,315,Wilcox,I) (Rep,Carden H. Summers,Election Day Votes,479
13,315,Wilcox,I) (Rep,Carden H. Summers,Provisional Votes,0
13,315,Wilcox,I) (Rep,Carden H. Summers,TOTAL VOTES,1242
13,315,Wilcox,Dem,Mary Egler,Absentee by Mail Votes,130
13,315,Wilcox,Dem,Mary Egler,Advanced Voting Votes,220
13,315,Wilcox,Dem,Mary Egler,Election Day Votes,218
13,315,Wilcox,Dem,Mary Egler,Provisional Votes,0
13,315,Wilcox,Dem,Mary Egler,TOTAL VOTES,568
13,321,Worth,I) (Rep,Carden H. Summers,Absentee by Mail Votes,789
13,321,Worth,I) (Rep,Carden H. Summers,Advanced Voting Votes,3229
13,321,Worth,I) (Rep,Carden H. Summers,Election Day Votes,2726
13,321,Worth,I) (Rep,Carden H. Summers,Provisional Votes,0
13,321,Worth,I) (Rep,Carden H. Summers,TOTAL VOTES,6744
13,321,Worth,Dem,Mary Egler,Absentee by Mail Votes,767
13,321,Worth,Dem,Mary Egler,Advanced Voting Votes,924
13,321,Worth,Dem,Mary Egler,Election Day Votes,539
13,321,Worth,Dem,Mary Egler,Provisional Votes,0
13,321,Worth,Dem,Mary Egler,TOTAL VOTES,2230
