StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,7,Baker,I) (Dem,Freddie Powell Sims,Absentee by Mail Votes,255
13,7,Baker,I) (Dem,Freddie Powell Sims,Advanced Voting Votes,276
13,7,Baker,I) (Dem,Freddie Powell Sims,Election Day Votes,152
13,7,Baker,I) (Dem,Freddie Powell Sims,Provisional Votes,0
13,7,Baker,I) (Dem,Freddie Powell Sims,TOTAL VOTES,683
13,7,Baker,Rep,Tracy Taylor,Absentee by Mail Votes,106
13,7,Baker,Rep,Tracy Taylor,Advanced Voting Votes,415
13,7,Baker,Rep,Tracy Taylor,Election Day Votes,259
13,7,Baker,Rep,Tracy Taylor,Provisional Votes,2
13,7,Baker,Rep,Tracy Taylor,TOTAL VOTES,782
13,37,Calhoun,I) (Dem,Freddie Powell Sims,Absentee by Mail Votes,449
13,37,Calhoun,I) (Dem,Freddie Powell Sims,Advanced Voting Votes,484
13,37,Calhoun,I) (Dem,Freddie Powell Sims,Election Day Votes,356
13,37,Calhoun,I) (Dem,Freddie Powell Sims,Provisional Votes,0
13,37,Calhoun,I) (Dem,Freddie Powell Sims,TOTAL VOTES,1289
13,37,Calhoun,Rep,Tracy Taylor,Absentee by Mail Votes,123
13,37,Calhoun,Rep,Tracy Taylor,Advanced Voting Votes,434
13,37,Calhoun,Rep,Tracy Taylor,Election Day Votes,251
13,37,Calhoun,Rep,Tracy Taylor,Provisional Votes,0
13,37,Calhoun,Rep,Tracy Taylor,TOTAL VOTES,808
13,61,Clay,I) (Dem,Freddie Powell Sims,Absentee by Mail Votes,287
13,61,Clay,I) (Dem,Freddie Powell Sims,Advanced Voting Votes,341
13,61,Clay,I) (Dem,Freddie Powell Sims,Election Day Votes,165
13,61,Clay,I) (Dem,Freddie Powell Sims,Provisional Votes,0
13,61,Clay,I) (Dem,Freddie Powell Sims,TOTAL VOTES,793
13,61,Clay,Rep,Tracy Taylor,Absentee by Mail Votes,109
13,61,Clay,Rep,Tracy Taylor,Advanced Voting Votes,358
13,61,Clay,Rep,Tracy Taylor,Election Day Votes,119
13,61,Clay,Rep,Tracy Taylor,Provisional Votes,0
13,61,Clay,Rep,Tracy Taylor,TOTAL VOTES,586
13,95,Dougherty,I) (Dem,Freddie Powell Sims,Absentee by Mail Votes,8013
13,95,Dougherty,I) (Dem,Freddie Powell Sims,Advanced Voting Votes,8780
13,95,Dougherty,I) (Dem,Freddie Powell Sims,Election Day Votes,7070
13,95,Dougherty,I) (Dem,Freddie Powell Sims,Provisional Votes,83
13,95,Dougherty,I) (Dem,Freddie Powell Sims,TOTAL VOTES,23946
13,95,Dougherty,Rep,Tracy Taylor,Absentee by Mail Votes,2209
13,95,Dougherty,Rep,Tracy Taylor,Advanced Voting Votes,3848
13,95,Dougherty,Rep,Tracy Taylor,Election Day Votes,4271
13,95,Dougherty,Rep,Tracy Taylor,Provisional Votes,20
13,95,Dougherty,Rep,Tracy Taylor,TOTAL VOTES,10348
13,205,Mitchell,I) (Dem,Freddie Powell Sims,Absentee by Mail Votes,925
13,205,Mitchell,I) (Dem,Freddie Powell Sims,Advanced Voting Votes,1085
13,205,Mitchell,I) (Dem,Freddie Powell Sims,Election Day Votes,454
13,205,Mitchell,I) (Dem,Freddie Powell Sims,Provisional Votes,1
13,205,Mitchell,I) (Dem,Freddie Powell Sims,TOTAL VOTES,2465
13,205,Mitchell,Rep,Tracy Taylor,Absentee by Mail Votes,252
13,205,Mitchell,Rep,Tracy Taylor,Advanced Voting Votes,1204
