index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Greene,Greensboro,3999,148,931,198,0,1277,194,719,487,5,1405,11,35,16,1,63,2745,
1,Greene,Union Point,1873,131,354,102,0,587,141,274,210,0,625,15,11,7,0,33,1245,
2,Greene,Siloam,991,59,221,47,0,327,98,128,119,0,345,5,5,2,0,12,684,
3,Greene,White Plains,347,29,85,24,0,138,32,57,29,0,118,1,4,1,0,6,262,
4,Greene,Old Salem,6961,461,3409,956,1,4827,55,537,501,2,1095,22,55,26,0,103,6025,
