index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Brooks,Quitman,4117,185,613,145,4,947,196,597,488,3,1284,11,23,7,0,41,2272,
1,Brooks,Barwick,350,98,54,24,1,177,13,24,28,0,65,1,2,0,0,3,245,
2,Brooks,Dixie,1066,132,200,35,0,367,67,136,170,1,374,3,6,3,0,12,753,
3,Brooks,Briggs,2317,370,623,128,0,1121,69,124,121,0,314,12,11,3,0,26,1461,
4,Brooks,Nankin,735,166,207,34,1,408,23,34,28,0,85,0,4,2,0,6,499,
5,Brooks,Morven,1962,303,499,120,0,922,87,147,137,0,371,6,7,10,0,23,1316,
6,Brooks,Pavo,607,147,116,45,0,308,50,26,38,0,114,3,4,1,0,8,430,
