index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Brooks,Quitman,4117,276,825,454,0,1555,86,286,132,1,505,2060,
1,Brooks,Barwick,350,73,59,36,0,168,30,20,16,1,67,235,
2,Brooks,Dixie,1066,121,214,157,0,492,54,90,42,1,187,679,
3,Brooks,Briggs,2317,313,540,196,0,1049,98,175,46,0,319,1368,
4,Brooks,Nankin,735,120,168,48,0,336,46,58,16,0,120,456,
5,Brooks,Morven,1962,263,441,204,0,908,108,154,55,0,317,1225,
6,Brooks,Pavo,607,138,105,69,0,312,49,28,13,0,90,402,
