index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Mitchell,Baconton,1129,0,0,0,0,0,1,0,1,0,2,96,108,15,0,219,0,1,0,0,1,4,2,0,0,6,0,2,0,0,2,2,3,1,0,6,8,15,11,0,34,3,1,3,0,7,2,5,0,0,7,4,4,4,0,12,7,5,3,0,15,50,81,20,0,151,2,1,1,0,4,2,2,0,0,4,0,1,0,0,1,0,0,0,0,0,1,5,0,0,6,75,92,81,0,248,1,2,4,0,7,732,
1,Mitchell,Branchville,599,0,0,0,0,0,0,0,0,0,0,91,114,11,0,216,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,2,0,0,2,3,8,1,0,12,0,1,0,0,1,1,1,0,0,2,0,3,0,0,3,2,1,1,0,4,73,65,14,0,152,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,4,7,27,22,0,56,0,0,2,0,2,461,
2,Mitchell,Camilla North,1996,2,2,2,0,6,0,1,4,0,5,16,96,20,0,132,1,2,1,0,4,4,1,1,0,6,2,0,0,0,2,5,1,0,0,6,31,61,41,0,133,5,14,11,0,30,1,1,0,0,2,10,21,12,0,43,8,18,12,0,38,17,84,12,0,113,2,1,4,0,7,0,1,0,0,1,0,1,0,0,1,0,2,1,0,3,1,2,0,0,3,130,278,264,0,672,4,5,4,0,13,1220,
3,Mitchell,Camilla South,3475,2,2,4,0,8,0,1,2,1,4,59,453,94,0,606,0,3,2,0,5,1,7,2,0,10,0,2,0,0,2,3,6,3,0,12,40,96,54,0,190,7,23,8,0,38,1,10,0,0,11,6,26,24,0,56,6,25,12,0,43,40,389,123,0,552,7,12,2,0,21,1,2,2,0,5,1,0,0,0,1,1,2,4,0,7,5,8,0,0,13,103,367,273,2,745,1,3,11,0,15,2344,
4,Mitchell,Cotton,399,0,0,0,0,0,0,1,0,0,1,116,47,19,0,182,0,1,0,0,1,2,2,0,0,4,1,0,0,0,1,2,0,0,0,2,1,2,2,0,5,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2,0,0,3,55,20,15,0,90,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,7,2,5,0,14,3,0,0,0,3,313,
5,Mitchell,Hopeful,350,0,1,1,0,2,0,0,0,0,0,52,52,11,1,116,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0,3,1,0,2,0,3,0,2,0,0,2,0,1,0,0,1,0,0,1,0,1,0,1,1,0,2,39,35,13,1,88,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,7,9,0,29,0,0,0,0,0,253,
6,Mitchell,Hinsonton,134,0,0,1,0,1,0,0,0,0,0,58,11,0,0,69,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,19,4,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,3,0,0,0,0,0,109,
7,Mitchell,Lester,1357,1,1,0,0,2,1,3,0,0,4,107,148,33,0,288,0,0,1,0,1,11,6,2,0,19,0,0,2,0,2,3,2,0,0,5,3,3,10,0,16,5,2,3,0,10,5,3,1,0,9,4,2,5,0,11,0,2,5,0,7,138,148,55,0,341,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,5,2,0,12,25,44,57,1,127,1,2,1,0,4,860,
8,Mitchell,Pebble City,162,0,0,0,0,0,0,0,0,0,0,26,16,5,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,38,10,11,0,59,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,4,1,0,9,0,0,0,0,0,126,
9,Mitchell,Pelham,3489,2,4,0,0,6,1,2,1,0,4,109,377,84,0,570,0,1,0,0,1,16,12,2,0,30,3,2,2,0,7,3,7,2,0,12,55,90,58,0,203,10,23,16,0,49,1,9,4,0,14,13,22,12,0,47,14,21,11,0,46,78,253,85,0,416,10,4,2,0,16,1,2,1,0,4,3,3,0,0,6,2,1,1,0,4,3,9,2,0,14,137,225,284,1,647,8,10,8,0,26,2122,
