index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Bulloch,Lockhart,720,3,0,0,0,3,1,1,1,0,3,105,54,11,0,170,0,1,1,0,2,4,4,0,0,8,1,0,0,0,1,4,1,0,0,5,7,4,5,0,16,5,5,2,0,12,5,0,0,0,5,7,1,5,0,13,4,5,0,0,9,112,44,19,1,176,0,2,0,0,2,3,0,1,0,4,0,0,0,0,0,1,1,0,0,2,7,1,0,0,8,17,33,40,0,90,0,0,1,0,1,530,
1,Bulloch,Emit,3360,2,1,3,0,6,4,7,1,0,12,230,353,101,0,684,1,3,1,0,5,15,16,5,0,36,5,4,1,0,10,5,14,1,0,20,22,47,27,0,96,11,20,9,0,40,16,14,5,0,35,9,20,7,0,36,10,25,9,0,44,259,409,130,1,799,2,6,1,0,9,5,7,6,0,18,3,3,4,0,10,1,2,2,1,6,17,14,4,0,35,80,227,163,0,470,1,2,1,0,4,2375,
2,Bulloch,Statesboro,6312,2,9,4,0,15,5,8,8,0,21,145,533,185,1,864,6,5,2,0,13,10,20,5,0,35,5,1,1,0,7,13,17,1,0,31,75,190,83,3,351,21,44,23,1,89,16,13,4,0,33,25,45,27,2,99,23,46,37,0,106,186,544,170,2,902,10,24,5,0,39,14,8,6,0,28,6,1,0,0,7,0,14,5,0,19,10,17,7,0,34,239,594,405,4,1242,1,9,11,0,21,3956,
3,Bulloch,Portal,1735,1,0,0,0,1,3,1,2,0,6,160,140,43,0,343,1,2,0,0,3,12,3,0,0,15,0,1,0,0,1,12,3,1,0,16,12,19,16,0,47,5,8,3,0,16,9,2,0,0,11,3,4,3,0,10,9,6,5,0,20,220,127,69,0,416,4,2,0,0,6,1,2,2,0,5,0,1,2,0,3,1,0,4,0,5,7,3,2,0,12,67,55,83,0,205,0,1,0,0,1,1142,
4,Bulloch,Fair,6335,3,6,1,0,10,5,13,4,0,22,192,724,224,2,1142,2,5,11,0,18,20,28,5,0,53,2,5,2,0,9,18,25,3,0,46,42,124,65,0,231,14,36,18,1,69,12,26,6,2,46,16,43,23,0,82,20,54,24,0,98,217,809,216,2,1244,13,25,4,0,42,18,22,9,1,50,2,7,2,0,11,0,5,11,0,16,12,20,4,0,36,137,543,340,3,1023,5,8,6,0,19,4267,
5,Bulloch,Church,5793,7,5,4,0,16,3,7,13,1,24,139,468,171,0,778,9,5,7,0,21,14,17,8,0,39,2,7,2,0,11,13,14,2,0,29,76,151,91,1,319,32,32,25,0,89,13,10,2,0,25,31,42,21,1,95,26,65,37,0,128,186,478,173,0,837,14,14,7,0,35,15,7,4,0,26,1,7,4,0,12,2,3,8,0,13,7,20,5,0,32,177,540,466,3,1186,5,9,7,0,21,3736,
6,Bulloch,Pittman Park,5279,6,7,1,0,14,12,15,3,0,30,104,213,80,0,397,7,9,3,0,19,11,14,4,0,29,9,13,1,0,23,17,15,3,0,35,97,210,45,1,353,29,74,16,1,120,9,15,0,0,24,40,73,13,0,126,35,52,9,0,96,135,238,82,0,455,9,37,5,0,51,15,22,5,0,42,8,5,0,0,13,5,9,6,0,20,14,23,3,0,40,188,405,227,2,822,8,9,9,0,26,2735,
7,Bulloch,Leefield,1000,0,1,0,0,1,7,0,1,0,8,160,65,23,0,248,2,0,1,0,3,5,7,1,0,13,1,2,1,0,4,10,3,1,0,14,8,6,7,0,21,1,1,1,0,3,7,3,2,0,12,1,4,1,0,6,2,1,3,0,6,152,115,39,1,307,2,2,0,0,4,5,3,2,0,10,0,1,0,0,1,0,0,0,0,0,9,2,0,0,11,24,21,16,1,62,0,1,0,0,1,735,
8,Bulloch,Blitch,1947,1,2,0,0,3,3,1,5,0,9,202,254,73,1,530,2,3,0,0,5,7,5,0,0,12,1,2,2,0,5,4,6,0,0,10,9,21,14,0,44,4,6,6,0,16,6,3,0,0,9,5,6,5,0,16,2,9,7,0,18,215,237,89,1,542,0,3,2,0,5,1,4,1,0,6,0,0,0,0,0,0,1,2,0,3,3,8,3,0,14,43,121,104,0,268,1,1,3,1,6,1521,
9,Bulloch,Hagin,2403,0,0,1,0,1,2,1,3,0,6,188,208,56,1,453,1,0,1,0,2,9,13,2,0,24,3,1,0,0,4,7,7,6,1,21,31,36,22,0,89,8,10,7,0,25,10,4,0,0,14,12,6,4,0,22,6,10,13,0,29,213,231,83,1,528,5,5,2,0,12,7,3,0,0,10,1,0,1,0,2,0,2,0,0,2,6,6,3,0,15,71,145,156,0,372,3,3,2,0,8,1639,
10,Bulloch,Brooklet,3351,4,3,0,0,7,5,7,0,0,12,266,401,107,0,774,1,4,3,0,8,19,15,2,0,36,3,2,0,0,5,14,8,3,1,26,14,48,14,0,76,7,5,3,0,15,17,17,2,0,36,6,6,8,0,20,10,25,8,0,43,320,458,129,1,908,3,4,0,0,7,12,7,3,0,22,0,4,0,0,4,1,4,3,0,8,21,34,5,0,60,74,159,118,2,353,5,2,1,0,8,2428,
11,Bulloch,Stilson,2137,2,0,0,0,2,4,3,0,0,7,236,156,43,0,435,0,0,1,0,1,13,11,3,0,27,1,0,1,0,2,14,5,0,0,19,4,12,4,0,20,1,2,2,0,5,13,5,1,0,19,4,4,7,0,15,4,8,7,0,19,309,243,81,0,633,3,1,0,0,4,3,1,2,0,6,1,0,2,0,3,0,0,1,0,1,20,3,1,1,25,47,55,65,0,167,1,4,1,0,6,1416,
12,Bulloch,Bay,1610,2,1,3,0,6,4,0,3,0,7,216,151,46,0,413,1,1,1,0,3,4,6,3,0,13,1,1,0,0,2,8,8,0,0,16,10,6,9,0,25,1,2,3,0,6,10,4,2,0,16,4,2,0,0,6,4,7,5,0,16,267,168,60,0,495,2,0,0,0,2,6,1,1,0,8,0,0,1,0,1,1,1,3,0,5,9,5,2,0,16,40,49,38,0,127,3,1,1,0,5,1188,
