index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Carroll,Kansas,1165,0,0,0,0,0,0,3,0,0,3,149,116,29,1,295,1,0,1,0,2,9,4,1,0,14,1,0,0,0,1,9,0,0,0,9,0,1,1,0,2,0,1,1,0,2,7,3,0,0,10,0,1,0,0,1,2,1,0,0,3,248,128,54,0,430,0,1,0,0,1,4,4,0,0,8,1,1,0,0,2,0,0,0,0,0,5,4,0,0,9,16,14,22,0,52,2,1,0,0,3,847,
1,Carroll,Bowdon,3289,5,1,1,0,7,1,1,2,0,4,233,244,68,0,545,2,2,0,0,4,11,9,4,0,24,2,3,0,0,5,7,6,2,0,15,14,18,21,0,53,1,4,3,0,8,14,9,2,0,25,2,9,3,0,14,7,18,15,0,40,320,369,125,1,815,4,5,1,0,10,9,4,0,0,13,2,1,3,0,6,0,2,0,0,2,9,11,0,0,20,96,147,106,1,350,4,2,1,0,7,1967,
2,Carroll,Sandhill,4459,1,2,1,0,4,5,3,1,0,9,181,551,91,1,824,2,3,2,0,7,7,23,6,1,37,1,5,1,0,7,8,17,4,0,29,11,57,19,0,87,8,21,4,0,33,10,16,2,0,28,12,15,8,0,35,12,27,6,0,45,258,679,129,0,1066,4,4,1,0,9,7,9,2,0,18,2,4,0,0,6,2,2,2,1,7,8,21,1,0,30,93,282,160,0,535,1,5,0,0,6,2822,
3,Carroll,Center Point,1775,1,0,1,0,2,2,0,1,0,3,135,231,59,1,426,2,1,0,0,3,5,10,1,0,16,1,1,0,0,2,6,5,0,0,11,4,11,2,0,17,1,1,1,0,3,6,3,1,0,10,1,2,2,0,5,2,7,3,0,12,276,343,77,0,696,1,0,0,0,1,4,0,0,0,4,0,1,0,0,1,0,2,1,0,3,5,5,0,0,10,28,53,37,0,118,0,0,2,0,2,1345,
4,Carroll,Mt Zion,2641,3,0,1,0,4,2,2,4,0,8,254,259,57,0,570,3,3,0,0,6,17,4,7,0,28,4,3,1,0,8,7,9,1,0,17,11,11,9,0,31,1,2,2,0,5,11,5,2,0,18,1,4,1,0,6,12,8,1,0,21,315,360,96,0,771,1,4,0,0,5,5,8,0,0,13,0,2,0,0,2,0,0,0,0,0,12,8,0,0,20,43,86,67,0,196,2,2,1,0,5,1734,
5,Carroll,Burwell,1564,2,1,1,0,4,0,0,0,0,0,123,138,41,0,302,1,0,1,0,2,8,4,3,0,15,2,1,2,0,5,6,1,0,0,7,5,7,4,0,16,3,4,5,0,12,6,6,1,0,13,3,1,1,0,5,4,5,6,0,15,225,217,72,1,515,3,3,1,0,7,1,4,0,0,5,2,0,0,0,2,0,0,0,0,0,3,7,1,1,12,38,56,36,0,130,0,1,4,0,5,1072,
6,Carroll,Clem,3695,2,2,0,1,5,2,8,2,0,12,147,543,82,0,772,0,6,0,0,6,9,18,1,0,28,6,4,0,0,10,8,17,6,0,31,15,33,16,0,64,4,9,4,0,17,8,14,3,0,25,3,12,5,0,20,18,25,9,0,52,242,752,161,0,1155,1,12,3,0,16,3,12,3,0,18,3,1,1,0,5,0,2,1,0,3,8,19,2,0,29,61,227,136,2,426,6,4,1,0,11,2705,
7,Carroll,Bowdon Junction,1547,3,3,1,0,7,0,4,0,0,4,82,153,36,0,271,0,1,0,0,1,6,6,1,0,13,2,3,0,0,5,2,7,2,0,11,7,16,12,0,35,3,3,1,0,7,6,4,2,0,12,3,6,1,0,10,3,7,2,0,12,123,213,52,0,388,2,3,0,0,5,5,1,1,0,7,0,0,1,0,1,0,0,0,0,0,5,10,1,0,16,39,67,48,0,154,0,1,0,0,1,960,
8,Carroll,Tyus,1920,3,2,0,0,5,2,1,1,0,4,200,173,48,0,421,1,1,1,0,3,3,8,2,0,13,1,2,0,0,3,8,4,0,0,12,4,10,3,0,17,1,4,2,0,7,8,5,1,0,14,3,2,3,0,8,2,4,6,0,12,304,290,73,0,667,1,3,0,0,4,3,1,0,0,4,0,0,0,0,0,0,0,0,1,1,4,7,0,0,11,35,48,51,0,134,2,2,0,0,4,1344,
9,Carroll,Fairfield,3867,1,2,2,0,5,3,1,5,0,9,301,393,89,0,783,0,4,3,0,7,15,14,5,0,34,3,5,2,0,10,8,14,3,0,25,15,33,26,0,74,1,10,4,0,15,11,8,1,0,20,5,14,4,0,23,11,21,13,0,45,467,584,165,0,1216,2,1,0,0,3,6,9,4,0,19,4,3,2,0,9,1,3,2,0,6,12,20,1,0,33,123,250,202,0,575,5,3,3,0,11,2922,
10,Carroll,Hulett,2408,1,1,1,0,3,1,3,0,0,4,182,309,39,0,530,2,1,0,0,3,8,8,0,0,16,1,3,0,0,4,6,5,4,0,15,6,12,7,0,25,3,3,2,0,8,7,9,0,0,16,4,8,1,0,13,10,9,11,0,30,262,422,98,0,782,1,3,0,0,4,13,7,1,0,21,2,0,0,0,2,0,0,0,0,0,4,13,2,0,19,45,100,66,0,211,4,2,0,0,6,1712,
