index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Douglas,Mirror Lake Elementary,6745,3,4,5,0,12,4,5,4,0,13,155,433,137,1,726,3,6,8,0,17,14,19,7,0,40,8,4,4,0,16,14,16,3,0,33,72,157,106,2,337,39,63,26,0,128,4,14,1,0,19,33,62,32,0,127,38,57,29,0,124,213,591,283,0,1087,13,24,5,0,42,10,16,3,0,29,3,7,4,0,14,2,3,5,0,10,9,14,3,0,26,215,815,701,2,1733,5,9,6,0,20,4553,
1,Douglas,Winston,1911,0,1,0,0,1,1,0,0,0,1,28,124,39,0,191,1,1,0,0,2,1,5,3,0,9,0,0,0,0,0,0,6,1,0,7,26,43,26,1,96,6,26,5,0,37,0,4,2,0,6,8,17,6,0,31,11,16,3,0,30,65,151,68,0,284,4,6,0,0,10,1,6,1,0,8,4,2,0,0,6,2,3,0,0,5,3,6,2,0,11,92,297,140,1,530,3,6,1,0,10,1275,
2,Douglas,Dog River Library,4915,2,2,4,0,8,0,8,2,0,10,147,784,139,0,1070,2,3,2,0,7,14,32,3,0,49,2,0,2,0,4,4,24,2,0,30,14,62,35,0,111,4,19,12,0,35,7,12,6,0,25,4,29,7,0,40,10,26,13,0,49,213,1093,285,0,1591,0,6,4,0,10,9,15,8,0,32,1,3,2,0,6,2,2,3,0,7,9,16,2,0,27,65,386,317,0,768,1,9,3,0,13,3892,
3,Douglas,Atlanta West Pentecostal,4076,2,2,0,0,4,2,1,1,0,4,17,40,20,0,77,1,2,4,0,7,2,8,2,0,12,5,4,0,0,9,5,3,2,0,10,76,152,75,0,303,29,65,39,0,133,6,2,0,0,8,36,44,27,1,108,23,25,7,0,55,36,57,32,0,125,17,20,5,0,42,2,0,0,0,2,4,4,5,0,13,2,3,3,0,8,2,4,1,0,7,196,625,366,0,1187,4,12,1,0,17,2131,
4,Douglas,Ephesus Baptist Church,3930,2,2,3,0,7,3,1,1,0,5,228,495,127,0,850,2,4,2,0,8,8,19,1,0,28,3,7,2,0,12,7,9,4,0,20,15,42,28,0,85,3,11,8,0,22,7,9,2,0,18,2,12,5,0,19,14,15,14,0,43,294,774,253,0,1321,1,7,1,0,9,10,9,1,0,20,2,1,0,0,3,3,1,2,0,6,7,10,4,0,21,67,269,224,0,560,0,2,2,0,4,3061,
5,Douglas,Prays Mill Gym,5459,4,5,7,0,16,3,3,5,0,11,119,535,143,0,797,2,6,1,0,9,16,19,8,0,43,1,2,0,0,3,4,19,4,0,27,36,109,59,0,204,9,27,19,0,55,8,14,2,0,24,17,38,17,0,72,17,45,28,0,90,194,766,265,0,1225,10,23,8,0,41,12,11,3,0,26,2,7,4,0,13,2,8,1,0,11,5,19,3,0,27,125,606,456,0,1187,1,5,5,0,11,3892,
6,Douglas,Turner,3847,2,3,2,0,7,1,2,2,0,5,71,213,105,0,389,6,2,3,0,11,5,12,2,0,19,3,1,0,0,4,11,14,4,0,29,63,111,50,0,224,18,51,18,0,87,4,7,1,0,12,18,33,25,0,76,17,27,15,0,59,112,298,141,0,551,11,13,4,0,28,12,6,2,0,20,3,2,2,0,7,4,4,1,0,9,7,3,6,0,16,145,472,335,0,952,7,6,5,0,18,2523,
7,Douglas,First Baptist Lithia Springs,1966,2,3,0,0,5,4,0,3,0,7,47,132,56,1,236,0,1,3,0,4,7,5,4,0,16,3,2,0,0,5,6,0,4,0,10,22,44,18,0,84,12,13,4,0,29,2,2,1,0,5,7,10,8,0,25,8,17,14,0,39,53,153,90,1,297,7,8,4,1,20,2,2,1,0,5,3,4,0,0,7,0,0,1,0,1,3,2,0,0,5,80,212,172,4,468,0,5,2,0,7,1275,
8,Douglas,Lithia Springs High School,6033,4,6,1,0,11,1,5,2,0,8,26,143,51,0,220,1,2,3,0,6,1,12,4,0,17,1,4,1,0,6,2,12,5,0,19,74,235,122,1,432,38,103,49,0,190,3,9,2,0,14,26,79,33,0,138,20,60,30,0,110,41,214,105,0,360,16,35,7,0,58,7,8,4,0,19,2,2,1,0,5,1,3,10,0,14,5,9,2,0,16,190,1310,847,1,2348,6,11,9,0,26,4017,
9,Douglas,Deer Lick,3042,0,2,0,0,2,0,1,2,0,3,34,196,51,0,281,1,4,0,0,5,5,8,6,0,19,1,0,1,0,2,1,3,3,0,7,35,95,37,0,167,11,25,7,0,43,2,7,1,0,10,14,39,4,0,57,8,29,11,0,48,58,253,84,1,396,6,11,1,0,18,6,7,4,0,17,0,2,1,0,3,1,4,1,0,6,1,4,1,0,6,91,409,256,0,756,2,7,4,0,13,1859,
10,Douglas,Golden Methodist Church,5634,4,6,5,0,15,4,3,3,0,10,31,83,50,0,164,1,3,3,0,7,7,13,4,0,24,5,4,1,0,10,3,10,7,0,20,89,253,113,1,456,29,92,48,0,169,4,6,2,0,12,26,75,45,0,146,25,52,25,0,102,34,119,67,0,220,13,36,2,0,51,4,3,3,0,10,1,7,3,0,11,3,11,4,0,18,3,3,1,0,7,245,1056,674,3,1978,5,21,6,0,32,3462,
11,Douglas,Old Courthouse,5675,2,4,1,1,8,5,3,5,0,13,44,201,104,0,349,2,3,2,0,7,9,9,5,0,23,4,4,1,0,9,11,9,5,0,25,52,191,69,2,314,28,59,22,0,109,3,3,2,0,8,25,67,32,0,124,21,40,25,0,86,67,318,169,0,554,15,22,4,0,41,9,9,1,0,19,3,4,1,0,8,2,6,3,0,11,4,13,3,0,20,172,776,561,2,1511,7,15,8,0,30,3269,
