index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Gilmer,Ellijay South,3172,0,2,3,0,5,4,1,1,0,6,208,620,163,1,992,1,1,6,0,8,5,13,3,0,21,1,3,2,0,6,5,6,4,0,15,10,26,26,0,62,5,6,3,0,14,3,15,2,0,20,4,7,2,0,13,7,14,18,0,39,126,413,125,0,664,2,7,5,0,14,2,7,3,0,12,1,2,0,0,3,1,1,1,0,3,7,10,0,0,17,23,131,167,1,322,0,4,1,0,5,2241,
1,Gilmer,Cartecay,1598,1,1,0,0,2,0,0,0,0,0,244,308,118,0,670,0,1,0,0,1,4,2,0,1,7,1,0,0,0,1,4,4,0,0,8,1,3,8,0,12,0,0,4,0,4,9,5,0,0,14,1,5,1,0,7,2,4,7,0,13,141,148,54,1,344,0,0,0,0,0,3,2,1,0,6,1,0,0,0,1,0,0,2,0,2,3,2,0,0,5,16,47,59,0,122,0,1,3,0,4,1223,
2,Gilmer,Tails Creek,1782,1,1,2,0,4,1,2,1,0,4,224,245,62,0,531,1,2,2,0,5,13,10,2,0,25,1,1,0,0,2,6,6,4,0,16,4,6,5,0,15,0,1,1,0,2,10,11,3,0,24,4,1,3,0,8,4,6,2,0,12,167,175,61,0,403,0,3,1,0,4,11,2,0,0,13,1,0,0,0,1,1,0,1,0,2,7,5,0,0,12,33,46,29,0,108,1,1,2,0,4,1195,
3,Gilmer,Town Creek,1234,0,0,0,0,0,2,1,3,0,6,153,196,47,0,396,1,0,0,0,1,8,6,2,0,16,1,0,0,0,1,1,4,1,0,6,2,3,5,0,10,0,0,1,0,1,10,4,0,0,14,2,0,1,0,3,4,5,1,0,10,120,102,41,0,263,1,0,1,0,2,2,4,1,0,7,0,0,1,0,1,0,0,0,0,0,3,4,0,0,7,22,21,37,0,80,1,0,1,0,2,826,
4,Gilmer,Leaches,2939,3,2,1,0,6,3,6,3,0,12,249,508,151,0,908,2,2,2,0,6,13,10,2,0,25,1,2,0,0,3,6,10,6,0,22,7,20,19,0,46,1,3,2,0,6,7,7,2,1,17,5,3,3,0,11,3,21,15,0,39,232,333,127,1,693,1,4,2,0,7,9,5,1,0,15,1,1,0,0,2,0,0,3,0,3,7,6,3,0,16,35,130,112,0,277,1,2,3,0,6,2120,
5,Gilmer,Cherry Log,926,0,0,0,0,0,2,1,1,0,4,152,131,50,0,333,0,0,0,0,0,3,1,0,0,4,1,0,1,0,2,2,2,1,0,5,5,8,5,0,18,0,1,0,0,1,1,5,1,0,7,1,3,4,0,8,8,4,2,0,14,81,71,44,0,196,3,0,0,0,3,3,0,0,0,3,2,0,0,0,2,0,0,3,0,3,1,2,0,0,3,25,44,46,0,115,0,1,1,0,2,723,
6,Gilmer,Boardtown,1391,0,1,1,0,2,0,0,0,0,0,174,300,87,2,563,1,0,3,1,5,3,3,1,0,7,0,0,0,0,0,2,1,2,0,5,3,5,10,0,18,0,0,1,0,1,3,3,0,0,6,0,1,3,0,4,5,4,11,0,20,104,169,72,1,346,0,1,0,0,1,6,1,1,0,8,0,0,0,0,0,1,0,0,0,1,1,1,2,0,4,21,56,78,0,155,0,0,0,0,0,1146,
7,Gilmer,Mountaintown,1139,0,1,0,0,1,1,1,1,0,3,148,210,59,1,418,1,1,0,0,2,2,3,0,0,5,0,0,1,0,1,4,5,0,0,9,2,6,3,0,11,2,0,0,0,2,4,3,1,0,8,0,1,2,0,3,1,11,5,0,17,107,123,44,0,274,0,4,0,0,4,0,2,2,0,4,0,1,1,0,2,1,1,0,0,2,0,2,1,0,3,19,32,38,0,89,0,0,0,0,0,858,
8,Gilmer,East Ellijay,1655,2,0,5,0,7,1,1,1,0,3,119,385,119,0,623,0,1,0,0,1,6,9,3,0,18,0,0,1,0,1,3,1,1,0,5,9,18,8,0,35,1,1,4,0,6,4,4,3,0,11,3,3,1,0,7,5,11,6,0,22,88,194,68,0,350,0,2,0,0,2,2,0,0,0,2,0,2,0,0,2,0,0,1,0,1,5,4,0,0,9,15,61,40,0,116,0,4,1,0,5,1226,
9,Gilmer,Ellijay North,1810,0,2,0,0,2,1,1,1,0,3,158,330,100,1,589,2,1,2,0,5,7,14,1,0,22,1,2,1,0,4,2,6,2,0,10,8,19,7,0,34,0,1,0,0,1,4,7,1,0,12,0,7,1,0,8,6,7,9,0,22,107,197,69,0,373,0,2,0,0,2,1,7,2,0,10,1,0,0,0,1,0,1,0,0,1,2,5,1,0,8,6,67,45,0,118,1,0,0,0,1,1226,
