index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
0,Toombs,15361 Lyons,0,297,1083,249,0,1629,136,269,170,1,576,7,18,9,0,34,2239,
1,Toombs,39 Newbranch,0,321,499,112,0,932,18,33,60,0,111,1,6,3,0,10,1053,
2,Toombs,43 Cedar Crossing,0,343,444,108,0,895,27,24,22,1,74,6,7,1,0,14,983,
3,Toombs,513 VPD,0,484,1749,471,4,2708,219,541,445,1,1206,22,32,14,0,68,3982,
4,Toombs,514 STIALC,0,333,1045,251,0,1629,174,384,304,3,865,7,22,18,0,47,2541,
