index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Liberty,Riceboro Youth Center,1083,82,275,128,0,485,32,121,70,0,223,708,
1,Liberty,Lyman Hall School,4542,323,923,476,0,1722,86,335,192,0,613,2335,
2,Liberty,Lewis Frasier School,4317,265,1208,549,0,2022,82,416,214,0,712,2734,
3,Liberty,Memorial Dr East,1976,124,388,229,0,741,32,151,89,0,272,1013,
4,Liberty,Button Gwinnett,2304,112,185,105,0,402,35,40,33,0,108,510,
5,Liberty,Town of Allenhurst,2398,181,645,280,0,1106,55,263,119,0,437,1543,
6,Liberty,Hinesville,1984,116,438,205,0,759,47,207,85,0,339,1098,
7,Liberty,Liberty County Complex,4379,248,1242,438,0,1928,86,586,228,0,900,2828,
8,Liberty,Walthourville,3016,178,784,300,0,1262,60,250,113,0,423,1685,
9,Liberty,Fleming West,505,40,117,67,0,224,21,52,37,0,110,334,
10,Liberty,Fleming East,3239,290,815,284,0,1389,125,405,110,0,640,2029,
11,Liberty,Gum Branch,3193,242,679,273,0,1194,115,235,124,0,474,1668,
12,Liberty,Hinesville Lodge 271,2646,210,595,302,0,1107,56,201,135,0,392,1499,
