index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Pickens,Yellow Creek,3571,3,1,2,0,6,2,2,1,0,5,364,567,171,0,1102,2,3,2,0,7,8,9,2,0,19,1,4,1,0,6,8,5,3,0,16,7,7,7,0,21,0,3,1,0,4,6,3,1,0,10,1,2,4,0,7,4,7,12,0,23,380,378,142,0,900,1,4,2,0,7,14,3,0,0,17,4,1,0,0,5,0,1,0,0,1,6,2,0,0,8,87,174,217,0,478,0,1,0,0,1,2643,
1,Pickens,Sharptop,2616,0,0,0,0,0,1,1,5,0,7,303,385,177,0,865,2,2,2,0,6,5,8,2,0,15,3,5,0,0,8,6,4,2,0,12,8,11,19,0,38,2,1,3,0,6,7,10,4,0,21,4,6,2,0,12,12,6,15,0,33,259,279,135,1,674,1,3,1,0,5,6,5,2,0,13,1,2,0,0,3,1,0,1,0,2,1,6,0,0,7,62,99,174,0,335,0,3,2,0,5,2067,
2,Pickens,Appalachian,1933,1,0,0,0,1,1,2,1,0,4,191,349,93,0,633,2,1,1,0,4,12,9,1,0,22,2,0,0,0,2,4,4,0,0,8,6,13,8,0,27,1,5,2,0,8,4,4,0,0,8,2,3,0,0,5,3,10,4,0,17,168,214,65,0,447,3,2,3,0,8,5,4,0,0,9,5,0,0,0,5,1,1,0,0,2,4,2,1,0,7,35,66,60,0,161,0,2,0,0,2,1380,
3,Pickens,Refuge,2490,4,0,0,0,4,3,0,0,0,3,288,439,104,0,831,4,0,0,0,4,8,14,1,0,23,2,1,1,0,4,5,4,1,0,10,3,9,6,0,18,3,2,0,0,5,8,9,0,0,17,1,5,1,0,7,5,13,6,0,24,218,287,71,0,576,1,1,2,0,4,8,4,1,0,13,3,0,0,0,3,0,0,2,0,2,12,3,0,0,15,33,79,57,0,169,3,1,2,0,6,1738,
4,Pickens,Hill,2042,2,1,0,0,3,0,0,2,0,2,242,306,78,2,628,2,1,0,0,3,6,9,2,0,17,2,3,1,0,6,11,6,1,0,18,9,8,4,0,21,2,3,0,0,5,9,5,0,0,14,3,1,2,0,6,5,8,4,0,17,229,240,84,0,553,2,2,2,0,6,11,4,1,0,16,3,0,0,0,3,0,0,0,0,0,10,7,0,0,17,35,72,62,0,169,0,0,0,0,0,1504,
5,Pickens,Hinton,825,2,0,0,0,2,2,0,0,0,2,125,71,10,0,206,0,0,0,0,0,3,2,1,0,6,2,0,0,0,2,3,2,0,0,5,5,1,1,0,7,0,0,1,0,1,3,1,0,0,4,0,2,0,0,2,2,5,0,0,7,156,65,23,0,244,1,1,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,18,10,12,0,40,0,1,0,0,1,539,
6,Pickens,Jerusalem,1145,1,0,0,0,1,0,0,0,0,0,213,86,24,0,323,1,0,0,0,1,11,5,2,0,18,2,1,0,0,3,5,3,0,0,8,2,2,8,0,12,0,2,0,0,2,4,1,0,0,5,0,1,0,0,1,5,5,2,0,12,241,91,30,0,362,1,0,0,0,1,2,1,1,0,4,1,0,1,0,2,1,2,0,0,3,7,3,0,0,10,27,15,28,0,70,0,0,1,0,1,839,
7,Pickens,Ludville,721,2,0,2,0,4,0,0,1,0,1,130,46,7,0,183,0,0,0,0,0,7,2,1,0,10,2,0,0,0,2,5,0,0,0,5,2,0,0,0,2,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1,1,1,0,3,151,46,19,0,216,1,1,0,0,2,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,12,8,9,0,29,1,0,1,0,2,476,
8,Pickens,Nelson,1474,2,0,0,0,2,1,0,0,0,1,209,195,44,0,448,1,1,0,0,2,9,6,0,0,15,0,1,0,0,1,5,2,2,0,9,4,6,4,0,14,0,3,3,0,6,5,6,1,0,12,0,4,0,0,4,4,4,2,0,10,174,143,40,0,357,0,1,0,0,1,5,3,2,0,10,2,0,0,0,2,0,0,0,0,0,5,3,0,0,8,29,36,48,0,113,0,1,0,0,1,1016,
9,Pickens,Talking Rock,1781,1,1,0,0,2,2,0,1,0,3,219,225,65,2,511,1,0,0,0,1,10,10,1,0,21,0,1,1,0,2,4,8,2,0,14,1,7,2,0,10,0,1,2,0,3,8,4,0,0,12,0,1,0,0,1,2,2,2,0,6,204,206,62,1,473,0,1,1,0,2,7,5,2,0,14,0,0,0,0,0,0,0,0,0,0,6,6,0,0,12,25,49,36,0,110,0,3,0,0,3,1200,
10,Pickens,Jasper,2517,1,1,0,0,2,1,1,2,0,4,230,351,90,1,672,4,2,1,0,7,15,17,3,0,35,0,4,2,0,6,12,16,2,0,30,12,13,3,0,28,2,0,4,0,6,5,11,1,0,17,7,6,4,0,17,8,9,2,0,19,167,213,58,0,438,4,1,0,0,5,4,7,0,0,11,1,0,0,0,1,0,2,0,0,2,4,9,1,0,14,54,92,95,0,241,1,2,2,0,5,1560,
11,Pickens,Tate,2651,5,2,0,0,7,4,3,0,0,7,302,397,84,0,783,1,2,2,0,5,9,9,1,0,19,0,3,1,0,4,7,5,0,0,12,9,7,5,0,21,1,1,0,0,2,5,7,0,0,12,4,2,2,0,8,6,9,4,0,19,308,353,101,1,763,1,2,1,0,4,7,5,0,0,12,2,1,1,0,4,2,1,2,0,5,9,13,0,0,22,39,60,62,0,161,1,0,3,0,4,1874,
