index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
0,Jones,Gray,0,234,1073,208,0,1515,44,254,160,0,458,10,25,9,0,44,2017,
1,Jones,Hawkins,0,238,491,115,0,844,183,623,485,0,1291,14,26,7,0,47,2182,
2,Jones,Ethridge,0,159,517,113,0,789,73,191,130,0,394,13,14,5,0,32,1215,
3,Jones,Clinton,0,275,821,171,2,1269,53,235,145,0,433,10,18,6,0,34,1736,
4,Jones,Roberts,0,418,552,179,0,1149,122,277,172,0,571,14,18,7,1,40,1760,
5,Jones,Davidson,0,335,465,100,1,901,37,77,53,0,167,15,9,3,0,27,1095,
6,Jones,Pope,0,285,505,98,1,889,114,175,126,0,415,14,5,3,0,22,1326,
7,Jones,Barron,0,261,376,92,0,729,65,103,92,0,260,5,4,6,0,15,1004,
8,Jones,Sanders,0,88,12,10,0,110,12,5,7,0,24,3,0,1,0,4,138,
9,Jones,Finney,0,558,683,199,1,1441,74,214,176,0,464,25,27,5,0,57,1962,
