index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Dougherty,Palmyra Methodist,2761,1,1,1,0,3,0,1,0,0,1,113,123,67,2,305,0,3,0,0,3,6,0,0,0,6,3,0,0,0,3,5,3,3,0,11,34,36,25,2,97,7,9,6,0,22,6,1,1,0,8,16,13,16,0,45,9,18,10,0,37,176,165,108,3,452,8,3,1,0,12,4,4,0,0,8,2,0,1,0,3,0,6,11,0,17,8,2,2,0,12,140,204,163,4,511,3,4,4,0,11,1567,
1,Dougherty,Sherwood Elementary,3205,4,1,0,0,5,3,0,4,0,7,78,118,67,0,263,3,2,0,0,5,4,5,2,1,12,4,2,0,0,6,4,2,2,0,8,57,80,29,0,166,17,20,7,0,44,7,2,2,0,11,24,24,12,0,60,26,19,12,0,57,151,134,105,0,390,10,11,3,0,24,6,3,0,0,9,3,4,0,0,7,1,2,5,0,8,2,5,3,0,10,236,357,228,0,821,6,4,6,0,16,1929,
2,Dougherty,Covenant Church,2334,1,0,1,0,2,4,0,2,1,7,112,66,54,0,232,4,3,2,0,9,6,3,0,0,9,1,1,0,0,2,8,3,0,0,11,31,38,23,0,92,17,12,5,0,34,7,3,0,0,10,18,18,11,0,47,12,14,7,1,34,169,134,74,0,377,3,4,2,0,9,5,0,1,0,6,0,1,3,0,4,1,2,2,0,5,4,1,0,0,5,157,197,155,1,510,4,6,0,0,10,1415,
3,Dougherty,Greenbriar Church,3885,1,3,5,0,9,1,2,6,0,9,149,277,129,2,557,2,0,2,0,4,5,3,2,0,10,1,3,0,0,4,6,2,3,0,11,35,78,33,1,147,10,19,10,0,39,1,4,0,0,5,10,26,26,0,62,14,27,18,0,59,230,372,201,3,806,4,10,0,0,14,5,7,2,0,14,1,0,0,0,1,1,4,4,0,9,8,4,3,0,15,174,503,446,2,1125,6,5,8,0,19,2919,
4,Dougherty,Westover High School,3394,2,6,4,0,12,1,0,3,0,4,106,175,110,0,391,1,1,2,0,4,6,6,1,0,13,3,1,0,0,4,6,5,4,0,15,53,76,28,0,157,11,20,14,0,45,5,3,0,0,8,8,22,11,0,41,25,23,18,0,66,180,242,150,0,572,2,12,2,0,16,5,3,2,0,10,3,2,1,0,6,2,8,1,0,11,1,3,2,0,6,214,508,323,0,1045,8,8,4,0,20,2446,
5,Dougherty,Merry Acres Middle,2432,0,1,1,0,2,2,1,3,1,7,116,161,79,3,359,1,2,0,0,3,0,3,3,0,6,0,0,2,0,2,6,2,1,0,9,29,45,23,1,98,11,10,6,0,27,6,2,1,0,9,12,11,5,1,29,15,4,17,0,36,179,166,103,0,448,3,6,0,0,9,1,3,1,0,5,2,2,0,0,4,1,6,3,0,10,3,0,0,0,3,144,215,165,5,529,0,3,0,0,3,1598,
6,Dougherty,Darton College,4289,1,2,5,0,8,0,0,3,0,3,47,105,51,1,204,2,3,1,0,6,0,4,3,0,7,5,4,1,0,10,7,4,1,0,12,99,137,51,2,289,29,41,23,0,93,5,0,1,0,6,34,48,21,0,103,17,31,14,0,62,55,137,68,2,262,15,20,2,0,37,5,2,0,0,7,3,0,1,0,4,4,5,4,0,13,3,0,1,0,4,270,627,479,3,1379,7,16,6,1,30,2539,
7,Dougherty,Westtown Elementary,3265,1,0,2,0,3,1,1,2,0,4,8,9,10,0,27,1,0,1,0,2,0,2,1,0,3,0,0,0,0,0,3,3,0,0,6,59,76,44,0,179,17,12,20,1,50,2,1,0,0,3,28,19,32,0,79,18,13,13,0,44,20,18,19,0,57,6,6,5,0,17,1,0,0,0,1,2,0,0,0,2,4,7,6,0,17,2,1,1,0,4,358,484,520,0,1362,10,9,9,0,28,1888,
8,Dougherty,2nd Mt Zion Church,1465,0,0,2,0,2,2,1,0,0,3,97,79,42,1,219,0,0,1,0,1,5,5,0,0,10,2,0,0,0,2,2,1,0,0,3,16,14,8,1,39,1,6,2,0,9,5,2,0,0,7,6,7,2,0,15,3,4,0,0,7,148,77,69,0,294,4,1,0,0,5,3,0,0,0,3,0,0,1,0,1,1,0,0,0,1,4,2,0,0,6,96,111,146,1,354,4,3,0,0,7,988,
9,Dougherty,Mt Zion Center,3638,1,0,5,0,6,0,2,1,0,3,6,4,2,0,12,2,2,0,0,4,0,3,1,0,4,5,2,1,0,8,7,0,0,0,7,85,75,63,0,223,19,20,16,0,55,2,1,1,0,4,33,33,25,0,91,19,16,18,0,53,7,4,8,0,19,13,12,2,0,27,1,1,0,0,2,0,0,0,0,0,3,2,1,0,6,3,2,1,0,6,374,388,473,2,1237,5,8,5,0,18,1785,
